identity_key,official_property_id,property_name,brand,parent_company,city,state_region,country,address,official_property_url,source_family,source_confidence,identity_confidence,classification,match_method,census_record_id
ind_ihg_mx_cuumx,CUUMX,Holiday Inn & Suites Chihuahua Expo,holidayinn,IHG,Chihuahua,,Mexico,"Calle Escudero #702, Chihuahua, Chihuahua 31203, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/chihuahua/cuumx/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,reckOLBKYeBN4LSzP
ind_ihg_mx_tijen,TIJEN,Holiday Inn Express & Suites Ensenada Centro,holidayinnexpress,IHG,Baja California Nort,,Mexico,"Av. Blancarte No. 151, Ensenada, Baja California Nort 22800, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/ensenada/tijen/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recuodRKaCWL7JRFF
ind_ihg_mx_bjxrr,BJXRR,Holiday Inn Express & Suites Silao Aeropuerto - Terminal,holidayinnexpress,IHG,Guanajuato,,Mexico,"Carretera 45 Silao - León Km. 156, Silao, Guanajuato 36270, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/leon/bjxrr/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recEMOAku6f5dbslI
ind_ihg_mx_hmota,HMOTA,Holiday Inn Express & Suites Hermosillo,holidayinnexpress,IHG,Sonora,,Mexico,"Blvd. Luis Donaldo Colosio 829, Hermosillo, Sonora 83224, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/hermosillo/hmota/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recbOYct4bz6TGXp6
ind_ihg_mx_pvrfl,PVRFL,Holiday Inn Express Puerto Vallarta,holidayinnexpress,IHG,Jalisco,,Mexico,"Blvd. Francisco Medina Ascencio 3974, Puerto Vallarta, Jalisco 48356, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/puerto-vallarta/pvrfl/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec7v1VDn7w3DeXP6
ind_ihg_mx_huxhi,HUXHI,Holiday Inn Huatulco,holidayinn,IHG,Oaxaca,,Mexico,"Blvd. Benito Juarez 604, Santa Maria Huatulco, Oaxaca 70987, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/huatulco/huxhi/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec5lQjew5gySpyxx
ind_ihg_mx_mtymi,MTYMI,Holiday Inn & Suites Monterrey Apodaca Zona Airport,holidayinn,IHG,Nuevo Leon,,Mexico,"Carretera Miguel Alemán 120, Apodaca, Nuevo Leon 66601, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/apodaca/mtymi/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec7dSbwNO3Nly38P
ind_ihg_mx_cuusb,CUUSB,Staybridge Suites Chihuahua,staybridge,IHG,Chihuahua,,Mexico,"CALLE PASEO VISTAS DEL SOL 6803, CHIHUAHUA, Chihuahua 31206, Mexico",https://www.ihg.com/staybridge/hotels/us/en/chihuahua/cuusb/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,reczD8K7DJ9bOVmWg
ind_ihg_mx_bjxcp,BJXCP,Crowne Plaza Leon,crowneplaza,IHG,Guanajuato,,Mexico,"Blvd. Manuel J. Clouthier : 245, Leon, Guanajuato 37128, Mexico",https://www.ihg.com/crowneplaza/hotels/us/en/leon/bjxcp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recrlgvxKIl2tY4Y6
ind_ihg_mx_lpdex,LPDEX,Holiday Inn La Piedad,holidayinn,IHG,Michoacán de Ocampo,,Mexico,"KM. 2.5 Carr. La Piedad Guadalajara, La Piedad, Michoacán de Ocampo 59300, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/la-piedad/lpdex/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recsvqDrPlUINlj8n
ind_ihg_mx_mxlbc,MXLBC,Holiday Inn Express & Suites Mexicali,holidayinnexpress,IHG,Baja California Nort,,Mexico,"Calzada Lic. Manuel Gómez Morín #855 Interior, Mexicali, Baja California Nort 21259, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/mexicali/mxlbc/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recjRa4wMmsgSNyNQ
ind_ihg_mx_cvjjh,CVJJH,Holiday Inn Express & Suites Cuernavaca,holidayinnexpress,IHG,Morelos,,Mexico,"Av. Morelos Sur 133, Cuernavaca, Morelos 62050, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/cuernavaca/cvjjh/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recmqwYa0elGNOfWL
ind_ihg_mx_hmoaa,HMOAA,Holiday Inn & Suites Hermosillo Aeropuerto,holidayinn,IHG,Sonora,,Mexico,"Blvd. Jesus Garcia Morales 567, Hermosillo, Sonora 83210, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/hermosillo/hmoaa/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recDrAobbPEfRP9uE
ind_ihg_mx_slpsb,SLPSB,Staybridge Suites San Luis Potosi,staybridge,IHG,San Luis Potosi,,Mexico,"Alpes #200, San Luis Potosi, San Luis Potosi 78295, Mexico",https://www.ihg.com/staybridge/hotels/us/en/san-luis-potosi/slpsb/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recCHzwvINz2yZObp
ind_ihg_mx_cenar,CENAR,Holiday Inn Express & Suites Ciudad Obregon,holidayinnexpress,IHG,Sonora,,Mexico,"Av. Miguel Aleman 737 Nte., Ciudad Obregon, Sonora 85040, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/ciudad-obregon/cenar/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recSLt2IzPYXo5qtR
ind_ihg_mx_culpy,CULPY,Holiday Inn Express Culiacan,holidayinnexpress,IHG,Sinaloa,,Mexico,"Av. Jesus Manuel Sarabia: 2460 Nte, Culiacan, Sinaloa 80020, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/culiacan/culpy/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recCt09AOeNjepmke
ind_ihg_mx_sjdtd,SJDTD,Kimpton Mas Olas Resort and Spa,kimptonhotels,IHG,Baja California Sur,,Mexico,"Camino Sin Nombre, Lote 545, El Pescadero, Baja California Sur 23310, Mexico",https://www.ihg.com/kimptonhotels/hotels/us/en/mas-olas-resort-spa-todos-santos/sjdtd/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec5ipKwCzFMSjwck
ind_ihg_mx_vsavh,VSAVH,Staybridge Suites Villahermosa,staybridge,IHG,Tabasco,,Mexico,"Paseo Usumacinta 1504, Villahermosa, Tabasco 86035, Mexico",https://www.ihg.com/staybridge/hotels/us/en/villahermosa/vsavh/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recJqprQ8gBKw5ZNw
ind_ihg_mx_bjxar,BJXAR,Staybridge Suites Irapuato,staybridge,IHG,Guanajuato,,Mexico,"Avenida Río San Lorenzo #320, Irapuato, Guanajuato 36810, Mexico",https://www.ihg.com/staybridge/hotels/us/en/irapuato/bjxar/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recK7eKyEe4gbvqyZ
ind_ihg_mx_mexan,MEXAN,Holiday Inn Express Mexico City - Toreo,holidayinnexpress,IHG,Estado de Mexico,,Mexico,"Av. Primero de Mayo 226, Naucalpan, Estado de Mexico 53500, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/naucalpan/mexan/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec3Ncw2bZPs2LaeR
ind_ihg_mx_qroja,QROJA,Candlewood Suites Queretaro Juriquilla,candlewood,IHG,Queretaro,,Mexico,"Santa Teresa 502 Int. A, Queretaro, Queretaro 76226, Mexico",https://www.ihg.com/candlewood/hotels/us/en/juriquilla/qroja/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec1oiGrJEa7LYgcI
ind_ihg_mx_cuugt,CUUGT,Holiday Inn Express & Suites Chihuahua Juventud,holidayinnexpress,IHG,Chihuahua,,Mexico,"PASEO VISTAS DEL SOL 6403, CHIHUAHUA, Chihuahua 31206, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/chihuahua/cuugt/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec4TkRCFgqhzggnD
ind_ihg_mx_mtysp,MTYSP,Staybridge Suites Monterrey - San Pedro,staybridge,IHG,Nuevo Leon,,Mexico,"Calzada San Pedro : 103, Monterrey, Nuevo Leon 66220, Mexico",https://www.ihg.com/staybridge/hotels/us/en/monterrey/mtysp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recQJJPvNNAAgOYhu
ind_ihg_mx_midsa,MIDSA,Holiday Inn Express Merida,holidayinnexpress,IHG,Yucatan,,Mexico,"Av. 20 A Predio 300 A, Merida, Yucatan 97204, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/merida/midsa/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,reco1AJuPUj9XV1bT
ind_ihg_mx_czmha,CZMHA,InterContinental Presidente Cozumel Resort Spa,intercontinental,IHG,Quintana Roo,,Mexico,"KM 6.5 CARRETERA A CHANKANAAB, COZUMEL, Quintana Roo 77600, Mexico",https://www.ihg.com/intercontinental/hotels/us/en/cozumel/czmha/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec3GKxcjqWzLB7ou
ind_ihg_mx_puean,PUEAN,Holiday Inn Express & Suites Puebla Angelopolis,holidayinnexpress,IHG,Puebla,,Mexico,"Av. Perseo 2502, San Andres Cholula, Puebla 72825, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/san-andres-cholula/puean/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recw0r4nCjlbVMxL0
ind_ihg_mx_tgzrf,TGZRF,Holiday Inn Express Tuxtla Gutierrez La Marimba,holidayinnexpress,IHG,Chiapas,,Mexico,"Av. Central Poniente 1254, Tuxtla Gutierrez, Chiapas 29000, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/tuxtla-gutierrez/tgzrf/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recrOarbboWtON928
ind_ihg_mx_tlume,TLUME,Holiday Inn Express Toluca Galerias Metepec,holidayinnexpress,IHG,Estado de Mexico,,Mexico,"Blvd. Toluca Metepec : 267 Norte, Metepec, Estado de Mexico 52166, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/metepec/tlume/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recvxgVrkaMKQQyVE
ind_ihg_mx_zloef,ZLOEF,Holiday Inn Express Manzanillo,holidayinnexpress,IHG,Colima,,Mexico,"Blvd Miguel De La Madrid: 424, Manzanillo, Colima 28239, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/manzanillo/zloef/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,receD6bMYrDXSDFvO
ind_ihg_mx_pdsfj,PDSFJ,Holiday Inn Express Piedras Negras,holidayinnexpress,IHG,Coahuila de Zaragoza,,Mexico,"Av. Lazaro Cardenas : 2500, Piedras Negras, Coahuila de Zaragoza 26060, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/piedras-negras/pdsfj/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rech0lgq2RupcxV8U
ind_ihg_mx_cuuci,CUUCI,Holiday Inn Express Chihuahua,holidayinnexpress,IHG,Chihuahua,,Mexico,"Av. Cristobal Colon : 11390, Chihuahua, Chihuahua 31136, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/chihuahua/cuuci/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recBnBHCJ518yFc7Z
ind_ihg_mx_tijot,TIJOT,Holiday Inn Express & Suites Tijuana Otay,holidayinnexpress,IHG,Baja California Nort,,Mexico,"Lazaro Cardenas 2539, Tijuana, Baja California Nort 22425, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/tijuana/tijot/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recfdwRgQ5sdtmD8i
ind_ihg_mx_vsasa,VSASA,Holiday Inn Express Villahermosa Tabasco 2000,holidayinnexpress,IHG,Tabasco,,Mexico,"Circuito Interior Carlos Pellicer Cámara #3916, Villahermosa. Centro, Tabasco 86035, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/villahermosa/vsasa/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recPOqQP6sly7snlN
ind_ihg_mx_slwgp,SLWGP,Staybridge Suites Saltillo,staybridge,IHG,Coahuila de Zaragoza,,Mexico,"Blvd. Corporativo No. 177 Manzana 1E Lote 3A, Saltillo, Coahuila de Zaragoza 25279, Mexico",https://www.ihg.com/staybridge/hotels/us/en/saltillo/slwgp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec8Xme1wzjLMeVU6
ind_ihg_mx_mqerg,MQERG,Holiday Inn Express & Suites Queretaro,holidayinnexpress,IHG,Queretaro,,Mexico,"Av.5 De Febrero # 110 Bis, Queretaro, Queretaro 76010, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/queretaro/mqerg/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec9LUyUpDrbSQxMB
ind_ihg_mx_puefb,PUEFB,Holiday Inn Express Puebla,holidayinnexpress,IHG,Puebla,,Mexico,"BLVD. HERMANOS SERDAN : 45, PUEBLA, Puebla 72140, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/puebla/puefb/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recq5QzaAtJ8nTNe3
ind_ihg_mx_upnmx,UPNMX,Holiday Inn Uruapan,holidayinn,IHG,Michoacán de Ocampo,,Mexico,"Blvd. Industrial 1705, Uruapan, Michoacán de Ocampo 60120, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/uruapan/upnmx/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recYrpnTM52ivO7h9
ind_ihg_mx_pcmpd,PCMPD,Holiday Inn Express & Suites Playa del Carmen,holidayinnexpress,IHG,Quintana Roo,,Mexico,"Avenida Constituyentes entre 10 y 15 nte. S/N, Playa del Carmen, Quintana Roo 77720, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/playa-del-carmen/pcmpd/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recuBN7Msp3NJKSQz
ind_ihg_mx_bjxgd,BJXGD,Hotel Indigo Guanajuato,hotelindigo,IHG,Guanajuato,,Mexico,"Calle de Pardo 5, Guanajuato, Guanajuato 36000, Mexico",https://www.ihg.com/hotelindigo/hotels/us/en/guanajuato/bjxgd/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recrd68gODCyaH7Tq
ind_ihg_mx_gdlit,GDLIT,Holiday Inn Express Guadalajara Iteso,holidayinnexpress,IHG,Jalisco,,Mexico,"Av Camino Al Iiteso :8650, Guadalajara, Jalisco 45580, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/guadalajara/gdlit/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recZkWXQozByZAFx9
ind_ihg_mx_gdlav,GDLAV,avid hotels Guadalajara Av Vallarta Pte,avidhotels,IHG,Jalisco,,Mexico,"Carretera Guadalajara - Tepic 7355, Zapopan, Jalisco 45019, Mexico",https://www.ihg.com/avidhotels/hotels/us/en/zapopan/gdlav/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rectmFdQjVlrRcylq
ind_ihg_mx_mexmk,MEXMK,Holiday Inn Express Pachuca,holidayinnexpress,IHG,Hidalgo,,Mexico,"Blvd. Luis Donaldo Colosio 220, Pachuca, Hidalgo 42084, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/pachuca/mexmk/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recU0cGc4EJnJLLHJ
ind_ihg_mx_pueln,PUELN,Holiday Inn Puebla La Noria,holidayinn,IHG,Puebla,,Mexico,"CIRC. INTERIOR JUAN PABLO II : 1936, PUEBLA, Puebla 72410, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/puebla/pueln/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recfpT5RJBZAORXs2
ind_ihg_mx_tgzmx,TGZMX,Holiday Inn Tuxtla Gutierrez,holidayinn,IHG,Chiapas,,Mexico,"KM. 1081 Blvd. Belisaro Dominguez, Tuxtla Gutierrez, Chiapas 29020, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/tuxtla-gutierrez/tgzmx/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec0bO3lF7Ld8I6He
ind_ihg_mx_cmemx,CMEMX,Holiday Inn Cd. del Carmen,holidayinn,IHG,Campeche,,Mexico,"Calle 31 : 274, Ciudad Del Carmen, Campeche 24180, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/ciudad-del-carmen/cmemx/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recU9Ylc4p6o2HSsw
ind_ihg_mx_gymso,GYMSO,Holiday Inn Express Guaymas,holidayinnexpress,IHG,Sonora,,Mexico,"Calz. Agustin Garcia Lopez: 1298, Guaymas, Sonora 85448, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/guaymas/gymso/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recuXKuZxGVrWnSqG
ind_ihg_mx_mtymt,MTYMT,InterContinental Presidente Monterrey,intercontinental,IHG,Nuevo Leon,,Mexico,"Real San Agustín No. 301, San Pedro Garza García, Nuevo Leon 66260, Mexico",https://www.ihg.com/intercontinental/hotels/us/en/monterrey/mtymt/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recuXfDcYDNBDNPzl
ind_ihg_mx_verpp,VERPP,Holiday Inn Express Veracruz Boca del Rio,holidayinnexpress,IHG,Veracruz,,Mexico,"Blvd. Adolfo Ruiz Cortines :4298 A, Boca Del Rio, Veracruz 94299, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/boca-del-rio/verpp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recv8Ip5sgZwbYoiV
ind_ihg_mx_tlucp,TLUCP,Crowne Plaza Toluca-Lancaster,crowneplaza,IHG,Estado de Mexico,,Mexico,"Paseo Tollocan Ote # 750, Metepec, Estado de Mexico 52172, Mexico",https://www.ihg.com/crowneplaza/hotels/us/en/metepec/tlucp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recJ420p31pmGRZ07
ind_ihg_mx_tamal,TAMAL,Holiday Inn Tampico Altamira,holidayinn,IHG,Tamaulipas,,Mexico,"Km 16 Carretera Tampico Mante, Altamira, Tamaulipas 89609, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/altamira/tamal/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recVdXGgbqoHPaWhA
ind_ihg_mx_mqebc,MQEBC,Holiday Inn Queretaro Zona Krystal,holidayinn,IHG,Queretaro,,Mexico,"KM. 11, Queretaro, Queretaro 76100, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/queretaro/mqebc/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recPsxP3Pr43jNIj8
ind_ihg_mx_sjdsl,SJDSL,Holiday Inn Express Cabo San Lucas,holidayinnexpress,IHG,Baja California Sur,,Mexico,"Corredor Csl - SJD KM. 4.5, Cabo San Lucas, Baja California Sur 23454, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/cabo-san-lucas/sjdsl/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recBe2FIP2wysQUIs
ind_ihg_mx_mexzd,MEXZD,Holiday Inn & Suites Mexico Felipe Angeles Airport,holidayinn,IHG,Estado de Mexico,,Mexico,"Circuito Cd. Aeroportuaria Lt.3, Zumpango, Estado de Mexico 55640, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/zumpango-de-ocampo/mexzd/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recMGmrfWyKGYT2ZQ
ind_ihg_mx_mexpd,MEXPD,Holiday Inn Mexico Dali Airport,holidayinn,IHG,Ciudad de México,,Mexico,"Viaducto Rio de la Piedad: 260, Ciudad de Mexico, Ciudad de México 15850, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/mexico/mexpd/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec4RFvhSq1gfL3k1
ind_ihg_mx_slpmv,SLPMV,Holiday Inn Express San Luis Potosi,holidayinnexpress,IHG,San Luis Potosi,,Mexico,"Av. Benito Juarez : 1270, San Luis Potosi, San Luis Potosi 78399, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/san-luis-potosi/slpmv/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recWA4Ii54y5jsCOg
ind_ihg_mx_mexaa,MEXAA,Holiday Inn Mexico City-Plaza Universidad,holidayinn,IHG,Ciudad de México,,Mexico,"Parroquia : 1056, Ciudad de Mexico, Ciudad de México 03310, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/mexico/mexaa/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec9CIiEsuw1S4AhN
ind_ihg_mx_pazrl,PAZRL,Holiday Inn Express Tuxpan,holidayinnexpress,IHG,Veracruz,,Mexico,"Km. 6.5 Carretera a la Barra S/N, Tuxpan, Veracruz 92773, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/tuxpan/pazrl/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recqF09JSGjZEMKSC
ind_ihg_mx_bjxgc,BJXGC,Holiday Inn Express Guanajuato,holidayinnexpress,IHG,Guanajuato,,Mexico,"Blvd. Euquerio Guerrero : 120, Guanajuato, Guanajuato 36250, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/guanajuato/bjxgc/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recfPa3cMNwCNLpJn
ind_ihg_mx_dgomx,DGOMX,Holiday Inn Durango,holidayinn,IHG,Durango,,Mexico,"Blvd. Francisco Villa : 4315, Durango, Durango 34234, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/durango/dgomx/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recEu3gHnyRKhn1pg
ind_ihg_mx_mexbu,MEXBU,Holiday Inn Mexico Zona Centro,holidayinn,IHG,Ciudad de México,,Mexico,"Mariano Azuela #12, Ciudad de Mexico, Ciudad de México 06400, Mexico",https://www.ihg.com/holidayinn/hotels/us/en/mexico/mexbu/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recsKp7U0MEKn1wRh
ind_ihg_mx_gdlzp,GDLZP,Candlewood Suites Guadalajara Galerias,candlewood,IHG,Jalisco,,Mexico,"Av. Manuel J. Clouthier #253, Int. 70, Zapopan, Jalisco 45039, Mexico",https://www.ihg.com/candlewood/hotels/us/en/zapopan/gdlzp/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recZR8FN72P5fX0rP
ind_ihg_mx_vsaga,VSAGA,Holiday Inn Express Paraiso Dos Bocas,holidayinnexpress,IHG,Tabasco,,Mexico,"Carretera Federal Paraiso a Puerto Ceiba No. 100, Paraiso, Tabasco 86607, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/paraiso/vsaga/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recZQKmc99VYyLTMb
ind_ihg_mx_bjxpi,BJXPI,Staybridge Suites Silao,staybridge,IHG,Guanajuato,,Mexico,"Plaza Hidalgo No. 304 y No. 306, Silao de la Victoria, Guanajuato 36275, Mexico",https://www.ihg.com/staybridge/hotels/us/en/silao-de-la-victoria/bjxpi/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,recqCMKCp8C4vVtLy
ind_ihg_mx_tappf,TAPPF,Holiday Inn Express Tapachula,holidayinnexpress,IHG,Chiapas,,Mexico,"Carretera A Puerto Madero KM 3.5, Tapachula, Chiapas 30700, Mexico",https://www.ihg.com/holidayinnexpress/hotels/us/en/tapachula/tappf/hoteldetail,IHG,High,High,existing_exact_match,official_property_id,rec6TQfP96wc5NIlx
