identity_key,official_property_id,property_name,brand,parent_company,city,state_region,country,address,official_property_url,source_family,source_confidence,identity_confidence,classification,match_method,census_record_id
ind_accor_co_a015,A015,Ibis budget Barranquilla,ibis,Accor,BARRANQUILLA,,Colombia,Cra 50 Nr 84  82,https://all.accor.com/hotel/A015/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_c450,C450,ibis Styles Medellín Laureles,ibis,Accor,MEDELLÍN,,Colombia,"diagonal 74B #32EE 127, Barrio Rosales",https://all.accor.com/hotel/C450/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_7381,7381,ibis Medellin,ibis,Accor,MEDELLIN,,Colombia,Calle 20 N 44 16,https://all.accor.com/hotel/7381/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b206,B206,Ibis budget Medellín Itagüí Metro,ibis,Accor,ITAGÜI,,Colombia,Calle 50 40 17,https://all.accor.com/hotel/B206/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b780,B780,TRIBE Medellín,TRIBE,Accor,MEDELLIN,,Colombia,"CARRERA 35, 10 75",https://all.accor.com/hotel/B780/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b465,B465,Novotel Medellín El Tesoro,Novotel,Accor,MEDELLIN,,Colombia,Cra 25 1 Sur 45 El Poblad,https://all.accor.com/hotel/B465/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_a0t1,A0T1,ibis Cali Granada,ibis,Accor,CALI,,Colombia,"Av 8 Norte 21 Norte 40, Granada District",https://all.accor.com/hotel/A0T1/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b9z5,B9Z5,Banyan Tree Puebla,BAN,Accor,PUEBLA,,Mexico,"10 Norte. 1402, Col. Barrio del Alto, Puebla",https://all.accor.com/hotel/B9Z5/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_a3x0,A3X0,Ibis Cúcuta,ibis,Accor,CUCUTA,,Colombia,Avenida 0 14 68,https://all.accor.com/hotel/A3X0/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b201,B201,ibis Chia,ibis,Accor,CHIA,,Colombia,,https://all.accor.com/hotel/B201/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b471,B471,Mercure Bogotá Calle 100 (Ex Atton),Mercure,Accor,BOGOTÁ,,Colombia,Transv. 23 98 27 Chico N.,https://all.accor.com/hotel/B471/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b468,B468,Novotel Bogotá Parque 93 (Ex Atton),Novotel,Accor,BOGOTÁ,,Colombia,,https://all.accor.com/hotel/B468/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_0561,0561,Sofitel Bogota Victoria Regia,Sofitel,Accor,BOGOTA,,Colombia,"Carrera 13 # 85-80, Cundinamarca",https://all.accor.com/hotel/0561/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_a536,A536,Mercure Bogota BH Retiro,Mercure,Accor,BOGOTA,,Colombia,Av Cll 80 no 10-11,https://all.accor.com/hotel/A536/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_a535,A535,Mercure Bogotá BH Zona Financiera,Mercure,Accor,BOGOTÁ,,Colombia,Carrera 7 65 01,https://all.accor.com/hotel/A535/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_b429,B429,ibis budget Bogota Marly,ibis,Accor,BOGOTA,,Colombia,"CARRERA 8, 49",https://all.accor.com/hotel/B429/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_co_7318,7318,ibis Bogota Museo,ibis,Accor,BOGOTA,,Colombia,"Transversal 6 No 27 - 85, Centro Internacional",https://all.accor.com/hotel/7318/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b1u9,B1U9,Banyan Tree Cabo Marqués,BAN,Accor,ACAPULCO,,Mexico,"Boulevard Cabo marques Lote 1, Col. Punta Diamante",https://all.accor.com/hotel/B1U9/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b904,B904,Novotel Mexico City Centro Histórico,Novotel,Accor,Mexico City,,Mexico,"Av. 20 de Noviembre, 196",https://all.accor.com/hotel/B904/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9011,9011,ibis Mexico Alameda,ibis,Accor,Mexico City,,Mexico,"BALDERAS #49 COLONIA CENTRO, DELEGACION CUAUHTEMOC, MEXICO, D.F.",https://all.accor.com/hotel/9011/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b552,B552,Novotel Mexico City World Trade Center,Novotel,Accor,MEXICO CITY,,Mexico,"AV Insurgentes Sur 710, Col Del Valle Norte, Delegacion Benito Juarez",https://all.accor.com/hotel/B552/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4i1,C4I1,Mama Shelter Mexico City (Opening end of 2026),Mama Shelter,Accor,MEXICO CITY,,Mexico,"Avenida Alvaro Obregon 152, Roma Norte",https://all.accor.com/hotel/C4I1/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c0b7,C0B7,Mondrian Mexico City Condesa,MOD,Accor,Mexico City,,Mexico,"Aguascalientes 156, Hipodromo Condesa, Cuauhtemoc",https://all.accor.com/hotel/C0B7/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9010,9010,Ibis Styles Mexico Reforma,ibis,Accor,Mexico City,,Mexico,"Liverpool 115 A Col Juarez, Delegacion Cuahutemoc",https://all.accor.com/hotel/9010/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9615,9615,Sofitel Mexico City Reforma,Sofitel,Accor,Mexico,,Mexico,297 Avenue Paseo De La Reforma,https://all.accor.com/hotel/9615/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4b4,C4B4,Hyde Mexico City Reforma,HYD,Accor,MEXICO CITY,,Mexico,"Av. Paseo de la Reforma 355, True",https://all.accor.com/hotel/C4B4/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_3550,3550,Novotel Mexico City Santa Fe,Novotel,Accor,Mexico City,,Mexico,"Antonio Dovalí Jaime 75, Col Centro de Ciudad Santa Fe",https://all.accor.com/hotel/3550/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c0d9,C0D9,The Paragon Hotel Mexico City Santa Fe By Accor,SAM,Accor,CIUDAD DE MEXICO CITY CDMX,,Mexico,"Juan Salvador Agraz 97, Santa Fe, Cuajimalpa de Morelos",https://all.accor.com/hotel/C0D9/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b5q7,B5Q7,Novotel Mexico City Toreo,Novotel,Accor,NAUCALPAN,,Mexico,"Av Primero De Mayo 120, Torre 2, San Andres Atoto",https://all.accor.com/hotel/B5Q7/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_a6i0,A6I0,ibis Mexico Tlalnepantla,ibis,Accor,TLALNEPANTLA,,Mexico,"Av Sor Juana Ines De La Cruz, Numero 132 Colonia, Tlalnepantla Centro",https://all.accor.com/hotel/A6I0/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_5981,5981,ibis Mexico Perinorte,ibis,Accor,Cuautitlan Izcalli,,Mexico,"Hacienda Sierra Vieja 2, Centro Comercial Perinorte, Colonia Hacienda del Parque",https://all.accor.com/hotel/5981/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9287,9287,ibis Queretaro,ibis,Accor,Queretaro,,Mexico,"Av Bernardo Quintana No 302, Col Centro Sur, Queretaro",https://all.accor.com/hotel/9287/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9831,9831,ibis Irapuato,ibis,Accor,IRAPUATO,,Mexico,4to Cinturon Vial 6802 A,https://all.accor.com/hotel/9831/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_6930,6930,ibis San Luis Potosi,ibis,Accor,San Luis Potosi,,Mexico,"Carretera 57 105 esq Eje 102, Zona Industrial de San Luis",https://all.accor.com/hotel/6930/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_b356,B356,Ibis Budget Aguascalientes,ibis,Accor,AGUASCALIENTES,,Mexico,"Blvd Aguascalientes Zacatecas, Km 6, Fracc Arroyo El Molino",https://all.accor.com/hotel/B356/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_7082,7082,ibis Aguascalientes Norte,ibis,Accor,Aguascalientes,,Mexico,"Bvld Aquascalientes Zac km 6, Fracc Arroyo el Molino",https://all.accor.com/hotel/7082/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_3355,3355,Ibis Guadalajara Expo,ibis,Accor,Guadalajara,,Mexico,"Av Mariano Otero no 1400, Col Jardines Del Bosque",https://all.accor.com/hotel/3355/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_3250,3250,ibis Monterrey Aeropuerto,ibis,Accor,Apodaca,,Mexico,"BLVD. INTERAMERICAN 105 AL 109, PARQUE INDUSTRIAL FINSA",https://all.accor.com/hotel/3250/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_3551,3551,Novotel Monterrey Valle,Novotel,Accor,Monterrey,,Mexico,"Ave Lazaro Cardenas 3000, Esq Dr Atl. Col. Valle Oriente, San Pedro Garza Garcia",https://all.accor.com/hotel/3551/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_3549,3549,ibis Monterrey Valle,ibis,Accor,Monterrey,,Mexico,"Ave. Lazaro Cardenas 3000, Esq. Dr. Atl Col Valle Oriente, San Pedro Garza García",https://all.accor.com/hotel/3549/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4q4,C4Q4,Park Royal Home Stay Los Tules managed by Accor,SAM,Accor,PUERTO VALLARTA,,Mexico,"Blvd Francisco Medina Ascencio, 2135 KM 2, Zona Hotelera",https://all.accor.com/hotel/C4Q4/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4t7,C4T7,Club Regina Puerto Vallarta managed by Accor,SAM,Accor,Puerto Vallarta,,Mexico,Av Paseo de la Marina Sur 205,https://all.accor.com/hotel/C4T7/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c2a1,C2A1,Marival Emotions Resort & Suites Riviera Nayarit by Mercure,Mercure,Accor,NUEVO VALLARTA,,Mexico,"BLVD NUEVO VALLARTA, PASEO COCOTEROS",https://all.accor.com/hotel/C2A1/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c280,C280,Marival Distinct All-Suites & World Spa  Handwritten Collection,SOU,Accor,NUEVO VALLARTA,,Mexico,"AV PASEO COCOTEROS LOTE 53, VILLA 8 11",https://all.accor.com/hotel/C280/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c2a2,C2A2,Armony Marival Resort & Spa Punta de Mita - MGallery collection,MGallery Collection,Accor,Punta de Mita,,Mexico,"Carretera Punta de Mita Km 8.3, Playa Destiladeras",https://all.accor.com/hotel/C2A2/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_a8v0,A8V0,ibis Torreón,ibis,Accor,TORREON,,Mexico,"Carretera Torreon, San Pedro 2200",https://all.accor.com/hotel/A8V0/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_a7f5,A7F5,ibis Mazatlan Marina,ibis,Accor,MAZATLAN,,Mexico,"Avenida Del Delfin 6300, Esq Quinta Avenida, Marina Mazatlan",https://all.accor.com/hotel/A7F5/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4n7,C4N7,Park Royal Mazatlan managed by AccorHotels,SAM,Accor,MAZATLAN,,Mexico,"Av Sábalo Cerritos, 3110",https://all.accor.com/hotel/C4N7/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9367,9367,ibis Culiacan,ibis,Accor,Culiacan,,Mexico,"Jesus Kumate 3500 Sur, Col San Rafael, Culiacan",https://all.accor.com/hotel/9367/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_6960,6960,ibis Chihuahua,ibis,Accor,Chihuahua,,Mexico,"Av. Benito Juarez Garcia 3115, Col Centro",https://all.accor.com/hotel/6960/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c4p4,C4P4,Club Regina Los Cabos managed by Accor,SAM,Accor,San José del Cabo,,Mexico,"Carr Transpeninsular Kilometro, Tourist Corridor, 22.5",https://all.accor.com/hotel/C4P4/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_9369,9369,ibis Los Mochis,ibis,Accor,Los Mochis,,Mexico,"Av Antonio Rosales 800 Norte, Col Jordan, Ahome",https://all.accor.com/hotel/9369/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_6843,6843,ibis Juarez Consulado,ibis,Accor,Ciudad Juarez,,Mexico,"Prol Ramon R Lara 8930 3 and, Av Paseo de la Victoria",https://all.accor.com/hotel/6843/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_7205,7205,ibis Hermosillo,ibis,Accor,Hermosillo,,Mexico,"Boulevard Cultura 48, Col Proyecto Rio Sonora",https://all.accor.com/hotel/7205/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c268,C268,Banyan Tree Veya Valle de Guadalupe,BAN,Accor,Valle de Guadalupe,,Mexico,"Camino Vecinal 179, Ejido el Porvenir, Valle de Guadalupe",https://all.accor.com/hotel/C268/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_a0v4,A0V4,Ibis Tijuana Zona Rio,ibis,Accor,TIJUANA,,Mexico,"Gen. Rodolfo Sánchez Blvd, 9170, Zona Urbana Rio",https://all.accor.com/hotel/A0V4/index.en.shtml,Accor,High,High,new_property_candidate,,
ind_accor_mx_c655,C655,SO/ Mexico City,SO/ Hotels and Resorts,Accor,Mexico City,,Mexico,Av. Paseo de la Reforma 355,https://all.accor.com/hotel/C655/index.en.shtml,Accor,High,High,new_property_candidate,,
