excelStrId,excelHotelName,winnerRecordId,winnerName,winnerScore,loserRecordId,loserName,loserScore,recommendedAction,sourceFile,rowNumber
292925,Ibis Styles El Malecon Guayaquil,recpX5NEmP1MPEfZi,Ibis Styles El Malecon Guayaquil,90,recX8XHJTpR4Bf0Oj,ibis Styles Guayaquil,50,Apply Excel to recpX5NEmP1MPEfZi; archive or fix duplicate recX8XHJTpR4Bf0Oj,"Existing - Caribbean, South and Central America.xls",864
256988,The Westin Porto de Galinhas an All-Inclusive Resort,recxkU6nYNWGnbD17,The Westin Porto de Galinhas an All-Inclusive Resort,90,recrhRNvItDdARwil,"The Westin Porto de Galinhas, an All-Inclusive Resort",80,Apply Excel to recxkU6nYNWGnbD17; archive or fix duplicate recrhRNvItDdARwil,"Existing - Caribbean, South and Central America.xls",906
299573,MERIT Parque Leloir,reczoXPiT2pCkpwYS,MERIT Parque Leloir,90,recVoEPKV8gQdNveK,MÉRIT Parque Leloir,80,Apply Excel to reczoXPiT2pCkpwYS; archive or fix duplicate recVoEPKV8gQdNveK,"Existing - Caribbean, South and Central America.xls",929
283187,Hilton Garden Inn La Romana,recZUCo7AVnTGfDBC,Hilton Garden Inn La Romana,90,recXn9OjqYwHfWBou,Hilton Garden Inn La Romana,80,Apply Excel to recZUCo7AVnTGfDBC; archive or fix duplicate recXn9OjqYwHfWBou,"Existing - Caribbean, South and Central America.xls",979
296126,Six Senses La Sagesse,recrdMS99JSZ4SiBr,Six Senses La Sagesse,90,recGOZJvRAQT5PzMY,Six Senses La Sagesse,80,Apply Excel to recrdMS99JSZ4SiBr; archive or fix duplicate recGOZJvRAQT5PzMY,"Existing - Caribbean, South and Central America.xls",981
137197,Wyndham Alltra Samana All Inclusive Resort,recud2pfRXzYJBNOZ,Wyndham Alltra Samana All Inclusive Resort,90,recP1VmNzBP9lCDwc,Wyndham Alltra Samana All Inclusive Resort,80,Apply Excel to recud2pfRXzYJBNOZ; archive or fix duplicate recP1VmNzBP9lCDwc,"Existing - Caribbean, South and Central America.xls",989
285127,ibis Lavras,recs5qOcsEj558qSb,ibis Lavras,90,recn02HY47eLgAWWx,ibis Lavras,80,Apply Excel to recs5qOcsEj558qSb; archive or fix duplicate recn02HY47eLgAWWx,"Existing - Caribbean, South and Central America.xls",994
298094,Hampton by Hilton Guanacaste Airport,recAqIScZSS3ODiLy,Hampton by Hilton Guanacaste Airport,90,rec3WSuJfRfLW1rJb,Hampton by Hilton Guanacaste Airport,80,Apply Excel to recAqIScZSS3ODiLy; archive or fix duplicate rec3WSuJfRfLW1rJb,"Existing - Caribbean, South and Central America.xls",999
295879,Ikonik Miraflores,recl2xSwLDLpc4fvZ,Ikonik Miraflores,90,recV5N8ygkhnVXPq0,Ikonik Miraflores,80,Apply Excel to recl2xSwLDLpc4fvZ; archive or fix duplicate recV5N8ygkhnVXPq0,"Existing - Caribbean, South and Central America.xls",1030
296393,Fairfield by Marriott Luquillo Beach,reckg7BhrCmF5jBa4,Fairfield by Marriott Luquillo Beach,90,recX3oEWBfFNTu5Lx,Fairfield by Marriott Luquillo Beach,80,Apply Excel to reckg7BhrCmF5jBa4; archive or fix duplicate recX3oEWBfFNTu5Lx,"Existing - Caribbean, South and Central America.xls",1063
305553,Kiin Living,rectXaQojihLzf8IC,Kiin Living,90,rec8oPxeAg6b9Ir7K,Kiin Living,80,Apply Excel to rectXaQojihLzf8IC; archive or fix duplicate rec8oPxeAg6b9Ir7K,"Existing - Caribbean, South and Central America.xls",1160
297337,Hualta Hotel Mendoza Curio Collection by Hilton,recz4rePhwtGzaTzr,Hualta Hotel Mendoza Curio Collection by Hilton,90,recqmBcONGekcXL1w,"Hualta Hotel Mendoza, Curio Collection by Hilton",80,Apply Excel to recz4rePhwtGzaTzr; archive or fix duplicate recqmBcONGekcXL1w,"Existing - Caribbean, South and Central America.xls",1184
108214,Hilton Aruba Caribbean Resort & Casino,recBHX1fen6yZdszr,Hilton Aruba Caribbean Resort & Casino,90,recA6svG5ZZVX8E2C,Hilton Aruba Caribbean Resort & Casino,80,Apply Excel to recBHX1fen6yZdszr; archive or fix duplicate recA6svG5ZZVX8E2C,"Existing - Caribbean, South and Central America.xls",1313
108375,The Ocean Club A Four Seasons Resort Bahamas,reckBwNA98I9apLLU,The Ocean Club A Four Seasons Resort Bahamas,90,recGr7kvLyJWEMxvK,"The Ocean Club, A Four Seasons Resort, Bahamas",80,Apply Excel to reckBwNA98I9apLLU; archive or fix duplicate recGr7kvLyJWEMxvK,"Existing - Caribbean, South and Central America.xls",1389
284386,ibis budget Pindamonhangaba,recQ2M8EQaH8a724b,ibis budget Pindamonhangaba,90,recDDdSTTCWgkSrDL,ibis budget Pindamonhangaba,80,Apply Excel to recQ2M8EQaH8a724b; archive or fix duplicate recDDdSTTCWgkSrDL,"Existing - Caribbean, South and Central America.xls",1428
290145,Rock House,recwGD6JX0xdLJgpT,Rock House,90,recVzXejaSFWNQzmj,Rock House,80,Apply Excel to recwGD6JX0xdLJgpT; archive or fix duplicate recVzXejaSFWNQzmj,"Existing - Caribbean, South and Central America.xls",1509
262168,Botanika Osa Peninsula Resort Curio Collection by Hilton,recu51JABui6zulIr,Botanika Osa Peninsula Resort Curio Collection by Hilton,90,rec98VJxLKvtDtVll,"Botanika Osa Peninsula, Curio Collection by Hilton",80,Apply Excel to recu51JABui6zulIr; archive or fix duplicate rec98VJxLKvtDtVll,"Existing - Caribbean, South and Central America.xls",1529
182047,Dreams Royal Beach Punta Cana,recwAmhObzN4bJ5xA,Dreams Royal Beach Punta Cana,90,rec5dxAfX2AE913Mt,Dreams Royal Beach Punta Cana,80,Apply Excel to recwAmhObzN4bJ5xA; archive or fix duplicate rec5dxAfX2AE913Mt,"Existing - Caribbean, South and Central America.xls",1570
235362,Royal Decameron Punta Sal,recd1LJ73C2ykwxmO,Royal Decameron Punta Sal,90,recW9XyCFfm2zoc6Y,Royal Decameron Punta Sal,80,Apply Excel to recd1LJ73C2ykwxmO; archive or fix duplicate recW9XyCFfm2zoc6Y,"Existing - Caribbean, South and Central America.xls",1603
289918,Novotel Recife Marina,recBv43k6VrbbTDE5,Novotel Recife Marina,90,rec34ZFD7MduAMbrP,Novotel Recife Marina,80,Apply Excel to recBv43k6VrbbTDE5; archive or fix duplicate rec34ZFD7MduAMbrP,"Existing - Caribbean, South and Central America.xls",1631
136996,Hyatt Regency Grand Reserve Puerto Rico,recbH34aKKyeAYPQU,Hyatt Regency Grand Reserve Puerto Rico,90,recGkIXQKayUUDFPo,Hyatt Regency Grand Reserve Puerto Rico,80,Apply Excel to recbH34aKKyeAYPQU; archive or fix duplicate recGkIXQKayUUDFPo,"Existing - Caribbean, South and Central America.xls",1716
284324,Mercure Rosario,recWOUBPbwWY5p5XL,Mercure Rosario,90,rec3QQOnCtd0oGXqQ,Mercure Rosario,80,Apply Excel to recWOUBPbwWY5p5XL; archive or fix duplicate rec3QQOnCtd0oGXqQ,"Existing - Caribbean, South and Central America.xls",1736
282798,DoubleTree by Hilton Lima San Isidro,recvQ61LspBBZxM0t,DoubleTree by Hilton Lima San Isidro,90,recOg5h5pPLfAGChO,DoubleTree by Hilton Lima San Isidro,80,Apply Excel to recvQ61LspBBZxM0t; archive or fix duplicate recOg5h5pPLfAGChO,"Existing - Caribbean, South and Central America.xls",1801
273423,Alma San Juan,recmaOzkgpR9mGrb0,Alma San Juan,90,recNHadpdSIyxUYBg,Alma San Juan,80,Apply Excel to recmaOzkgpR9mGrb0; archive or fix duplicate recNHadpdSIyxUYBg,"Existing - Caribbean, South and Central America.xls",1835
286049,Hilton Garden Inn San Juan Condado,recvrtZoFJjmDZqun,Hilton Garden Inn San Juan Condado,90,recoCJxA2Qem4vxnX,Hilton Garden Inn San Juan Condado,80,Apply Excel to recvrtZoFJjmDZqun; archive or fix duplicate recoCJxA2Qem4vxnX,"Existing - Caribbean, South and Central America.xls",1844
