bucket,recordId,strId,fieldsUpdated
AUTO_CONFLICT,recxZJaxqYEAYgBOa,264079,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reci1V9iNj0BW37s4,285013,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recv7PHw7u2MpDy5q,108602,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recNP2jHW1fVPY85A,293403,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recY6hN0btcfvt6R4,156169,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recLawv86r2tvdYZP,273058,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recxJkityPuTg400J,107989,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recmq7YYASVhwFXFi,296125,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recE18aN7Fq9ZNtV5,193618,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recwbEUJ6ZAAtYx8r,213272,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,receBsulFop4eLBiS,310764,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reckFljVdEHaPMvA0,305460,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec1cACy7swshc0MJ,195652,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recjA3U5OXmaogqY2,292174,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recfto8mbaqTglmJq,107866,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recpi3sm6R5UXeBYV,107707,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,rechZvCiIsCMHoQBJ,301720,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recPbkUiyxyKDWwc7,186324,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec9nG8vcyOmZXJSR,107779,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recroDLN6elaL9fSL,273068,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,rec7m99X9L1TQtSQe,295344,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec6BzrMf7METepLd,313658,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,receXTjdgG9A7NoCO,301172,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec6Lw0WaqlRdayrd,194064,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recq8FKeTerjmhq8U,273083,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recwrzq0Sq9wUqx42,296223,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recJ4CBu752xlB2AQ,137399,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recPee2PF6IP64uNA,294071,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recNQMR3q9YIDmyx2,107842,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec1nxUTdoAJ3Am8N,122416,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recTgeDucVat1KgV3,107832,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recQIAcL9be5H0B6Y,119581,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,rec158KFeXUHdwwH7,285797,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recglijPsI90zDtUB,228480,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recbFJAPEbikyPMGL,294290,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recxhiXxK1ElS4va4,200052,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recfpey6ytgFWhCOB,192260,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recWsNf9GLXWAHz94,290730,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recn40kue7gfX2FH5,306473,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recAxYp7pCL5dzQ7E,194425,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recg88xBL1vsbgS8j,194431,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reczeUpJMc6uiCfGw,292778,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recduaj9FcT7ZVXWw,194237,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec0wC8SZI1XcJOQo,194284,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recTZ7BDNqzysaTwu,194300,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec92rBvl73lGdlMK,107816,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recf83zDho0dkCmSe,273143,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recR8LWAWR9SACzOy,309857,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recgiy2VQB0InNEoC,294119,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recrfiq6n8U55Bixv,107817,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recXhwOq6XfwIdAfO,142987,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,receIrnSOMvI1tXC3,273085,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recyKYlXJRNSWQLMw,286234,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec9Al5t6gO9kVHCs,134259,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reczAejoXemhHrRBX,298558,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec2OKKefcJiTEYs6,185351,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec6jOnE72oDy6Gr5,142877,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rectDTF9CtaQhMM96,273053,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recbEMEuhJ6d1gbED,299523,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,reclMDaf12SrNMDS9,108188,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recljXyUE3I8sCoxc,152016,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recl3N6lOAzypuVzl,155722,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recDRdpfwuFTi4hJt,152017,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recaonKth8daW3L5l,107958,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recjoifU7UYVYDZJ9,298389,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recAzAwcYSs0FDkd2,138762,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recxadmsV1kCevjnG,308406,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recbl4EWE8dzSS0lO,196473,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recugxPizydurFB9Q,286075,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recv0hUqXSWVmBBaD,298134,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recDgRMUxvKXsHTCa,107855,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recUbgObivbhPMccy,200752,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec81qsmKRyb9bNMl,270377,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recjrJ2dSMdfWzLMu,153032,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec7ijfXFmKZHzYpQ,268721,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recU2PpMRfFj3pGVO,287092,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recsE1OMt5fekFiI5,133464,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recAmMsu2AiE1kKo2,108173,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recjfURWLZAL0EyrL,311658,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reciy3a5fkzJIsf90,297039,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recqOCUeRMrh06nef,291864,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recUBJaU0m509CFzM,140125,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recJklyORvMNvUcsd,127828,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recmNQEpy2Cp6qyoK,300663,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recK9uYKwUdM8hEVR,282781,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recqSoIjlEUyERPo2,196302,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recz18pgUahjGGaRz,273160,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recgMPbrbOCxL0KBs,227713,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recZNErMGc19WkqIU,192458,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recakpiy3h4GVib7S,232948,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recmDx28k7eMzUpDb,281187,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recNJuGUV8P40w6OW,283779,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recweyXX1QNGZfwWy,294086,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec9p9J0UnZOH8lXw,108009,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec57iPzFuI4WlxX4,266369,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recdODL7XDVCcBUom,142187,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec3OEslUsWpGFOAa,135173,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recDuVvt6RMC2iuMp,332621,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recI9eilFbKF40sxY,155783,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recst5abYZhXycOd6,183401,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recTtG4QqmEnQ5RYe,285676,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recb3oFAjkTLbkKLI,129366,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recE3SWDSzsV47ib9,210586,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recFbzu5Uw8pPPVxF,261371,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recbkVV8QjcISHaRH,137928,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recxxu6reEDRAnZdU,192359,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recnFnnZSzQSFNPGO,297202,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,reccYwZuIiNavfNHj,135102,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recjfJNo5hndxyl76,280850,Market; Submarket; city; country; name; Development Cost
NAME_CITY_COUNTRY,rec1YhkKq136V8ylI,332654,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recLu93H4rUKq7Niq,293941,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recBKg9r8h3ZGfMsq,107841,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recCPG11CiDO3Kv2H,108206,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec3nwrw0L896IpIk,255540,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recAvazKuay80qty8,255202,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec1R6vL6haPjauDF,294085,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recYgHgf4yD6OGPID,264202,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recsEkcg4orXQ0nlW,108146,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recAVf1zPAQcbKnr1,265073,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recISiWotp1bPKI4G,277015,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recTmbCRJlwC92rqp,108064,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recU5ojYnuGj4ZuRk,281352,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recSA1Fdhn4A0ocy4,192456,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recIB81qqJN1HlTU7,293826,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recrp3O4pJkbNDl4Q,133475,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec5ZWPUjB7LRJRvA,294062,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec2JCzpYH4IXtDg1,133428,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,reckP69b1bSg0ggpB,232413,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recaKftvGwn8KnWVA,206815,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec61WHUcChb7A5GA,287117,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recyBf7nk9LrbXfb6,276586,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,reccsUweY11cllYXw,291021,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recvMffIwuEK8NzES,293911,Market; Submarket; city; country; name; Development Cost
DUPLICATE_WINNER,recDzEJ9mT55NvNyO,300662,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recs54QKMI7d5INud,133473,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec7vCsr5hZj7GY2P,294020,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec1MTQXxqK5GhPLO,196391,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recydlcA7ivdT0ezm,194657,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,recaIzoOSQKoBOHcI,294069,Market; Submarket; city; country; name; Development Cost
AUTO_CONFLICT,rec1w1gaV8kMQ9Jth,293069,Market; Submarket; city; country; name; Development Cost
