status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,Hampton by Hilton Venice Isola Nuova,VCEINHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/italy/hampton-by-hilton/
no_changes,recHW8s0LxvTsj8IM,Hampton by Hilton Veracruz Boca del Rio,Hampton by Hilton Veracruz Boca Del Rio,VERACHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/verachx-hampton-veracruz-boca-del-rio/
unmatched_directory,,,Hampton by Hilton Vienna City West,VIECWHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/austria/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Vienna Messe,VIENAHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/austria/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Volgograd Profsoyuznaya,VOGVPHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Voronezh,VOZHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Warsaw Airport,WAWAPHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Warsaw City Centre,WAWCTHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Warsaw Mokotow,WAWWPHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Warsaw Reduta,WAWPLHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Wroclaw Airport,WROHXHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
no_changes,rec9XJgqnvFHMYGLp,Hampton by Hilton Yopal,Hampton by Hilton Yopal,EYPYOHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/eypyohx-hampton-yopal/
