osmCandidateRecordId,osmName,osmCity,osmCountry,osmLatitude,osmLongitude,osmWebsite,matchedLegacyRecordId,matchedLegacyName,matchedLegacyCity,matchedLegacyCountry,distanceMeters,matchConfidence,matchScore,matchReason,promotionEligibility,promotionRecommendation,verifiedDedupeKey,notes
reca5FO5JQ0wwcwQZ,Hilton La Romana,,Dominican Republic,18.3766482,-68.845207,,recERTGHghwfg4Dt5,"Hilton La Romana, an All-Inclusive Family Resort",La Romana,Dominican Republic,93,medium,76,"Good name similarity (75%), same country, 93m apart",not_eligible,hold_low_confidence,hilton la romana|18.3766|-68.8452,Match confidence medium below promotion threshold (high).
recjihDYVOL0xyx2r,Dreams Royal Beach Punta Cana,Punta Cana,Dominican Republic,18.6785547,-68.41471,https://www.dreamsresorts.com/en/resorts-hotels/dreams/,rec5dxAfX2AE913Mt,Dreams Royal Beach Punta Cana,Punta Cana,Dominican Republic,37,high,100,"Strong name similarity (100%), same country, 37m apart",eligible_for_promotion,promote_after_review,dreams royal beach punta cana|punta cana|dominican republic,High-confidence legacy census match; score meets promote threshold.
