Parent Company,Matched Brand Setup Brand,Inferred Brand Name,Brand Slug,Property URL,Property ID,Country / Region Segment,Inferred Country,City Slug,CALA Filter Status,Source Name,Source Type,Source URL,Source Record ID,Requires Manual Review,Recommended Action,Notes
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/athens/quality-inn-hotels/al325,al325,alabama,Alabama,athens,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al325,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Clarion,Clarion,clarion,https://www.choicehotels.com/alabama/athens/clarion-hotels/al720,al720,alabama,Alabama,athens,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al720,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Clarion. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/fultondale/econo-lodge-hotels/al500,al500,alabama,Alabama,fultondale,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al500,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/athens/econo-lodge-hotels/al223,al223,alabama,Alabama,athens,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al223,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,,Comfort Suites,comfort-suites,https://www.choicehotels.com/alabama/fultondale/comfort-suites-hotels/al222,al222,alabama,Alabama,fultondale,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al222,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. No Brand Setup brand match for slug. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/andalusia/quality-inn-hotels/al035,al035,alabama,Alabama,andalusia,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al035,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Ascend Hotel Collection,Ascend,ascend,https://www.choicehotels.com/alabama/andalusia/ascend-hotels/al662,al662,alabama,Alabama,andalusia,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al662,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Ascend Hotel Collection. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/andalusia/econo-lodge-hotels/al177,al177,alabama,Alabama,andalusia,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al177,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/fort-payne/quality-inn-hotels/al341,al341,alabama,Alabama,fort-payne,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al341,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/albertville/quality-inn-hotels/al461,al461,alabama,Alabama,albertville,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al461,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/greenville/quality-inn-hotels/al360,al360,alabama,Alabama,greenville,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al360,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Comfort Inn & Suites,Comfort Inn,comfort-inn,https://www.choicehotels.com/alabama/bessemer/comfort-inn-hotels/al180,al180,alabama,Alabama,bessemer,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al180,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Comfort Inn & Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Sleep Inn,Sleep Inn,sleep-inn,https://www.choicehotels.com/alabama/bessemer/sleep-inn-hotels/al445,al445,alabama,Alabama,bessemer,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al445,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Sleep Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/bessemer/quality-inn-hotels/al465,al465,alabama,Alabama,bessemer,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al465,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Comfort Inn & Suites,Comfort Inn,comfort-inn,https://www.choicehotels.com/alabama/decatur/comfort-inn-hotels/al155,al155,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al155,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Comfort Inn & Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/decatur/econo-lodge-hotels/al485,al485,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al485,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Comfort Inn & Suites,Comfort Inn,comfort-inn,https://www.choicehotels.com/alabama/greenville/comfort-inn-hotels/al141,al141,alabama,Alabama,greenville,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al141,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Comfort Inn & Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Clarion,Clarion,clarion,https://www.choicehotels.com/alabama/decatur/clarion-hotels/al704,al704,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al704,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Clarion. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Sleep Inn,Sleep Inn,sleep-inn,https://www.choicehotels.com/alabama/decatur/sleep-inn-hotels/al613,al613,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al613,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Sleep Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/decatur/quality-inn-hotels/al634,al634,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al634,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Comfort Inn & Suites,Comfort Inn,comfort-inn,https://www.choicehotels.com/alabama/decatur/comfort-inn-hotels/al204,al204,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al204,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Comfort Inn & Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,MainStay Suites,Mainstay,mainstay,https://www.choicehotels.com/alabama/decatur/mainstay-hotels/al721,al721,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al721,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: MainStay Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/decatur/quality-inn-hotels/al456,al456,alabama,Alabama,decatur,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al456,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Sleep Inn,Sleep Inn,sleep-inn,https://www.choicehotels.com/alabama/cullman/sleep-inn-hotels/al146,al146,alabama,Alabama,cullman,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al146,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Sleep Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/arab/quality-inn-hotels/al464,al464,alabama,Alabama,arab,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al464,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/cullman/econo-lodge-hotels/al076,al076,alabama,Alabama,cullman,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al076,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,,Comfort Suites,comfort-suites,https://www.choicehotels.com/alabama/cullman/comfort-suites-hotels/al285,al285,alabama,Alabama,cullman,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al285,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. No Brand Setup brand match for slug. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Park Inn by Radisson (Choice),Park Inn,park-inn,https://www.choicehotels.com/alabama/attalla/park-inn-hotels/al737,al737,alabama,Alabama,attalla,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al737,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Park Inn by Radisson (Choice). Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Econo Lodge,Econo Lodge,econo-lodge,https://www.choicehotels.com/alabama/eutaw/econo-lodge-hotels/al329,al329,alabama,Alabama,eutaw,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al329,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Econo Lodge. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/alexander-city/quality-inn-hotels/al328,al328,alabama,Alabama,alexander-city,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al328,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Clarion,Clarion,clarion,https://www.choicehotels.com/norway/kristiansand/clarion-hotels/no039,no039,norway,Norway,kristiansand,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-no039,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Clarion. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/cullman/quality-inn-hotels/al117,al117,alabama,Alabama,cullman,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al117,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/alabama/calera/quality-inn-hotels/al347,al347,alabama,Alabama,calera,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-al347,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Comfort Inn & Suites,Comfort Inn,comfort-inn,https://www.choicehotels.com/norway/kristiansand/comfort-inn-hotels/no068,no068,norway,Norway,kristiansand,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-no068,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Comfort Inn & Suites. Candidate ingest blocked until source policy sign-off.
Choice Hotels International,Quality Inn,Quality Inn,quality-inn,https://www.choicehotels.com/norway/trondheim/quality-inn-hotels/no044,no044,norway,Norway,trondheim,excluded_non_cala,Choice Hotels Sitemap,brand_directory,https://www.choicehotels.com/propertysitemap.xml.gz,choice-sitemap-no044,yes,exclude_non_cala,URL-only sitemap extract; no property HTML. CALA: excluded_non_cala. Matched Brand Setup: Quality Inn. Candidate ingest blocked until source policy sign-off.
