status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Jakarta Bintaro Jaya,JKTBTDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/indonesia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Jakarta Kemayoran,JKTKEDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/indonesia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Jeddah Al Andalus Mall,JEDDYDI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Jeddah Al Nahda,JEDANDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Jizan,GIZDIDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Johor Bahru,JHBDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malaysia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kaifeng,CGOKADI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kansas City Airport,MKCPCDT,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kazan City Center,KZNCCDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kelowna,YLWONDT,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kingston,YGKKCDT,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kintele,BZVKTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/the-republic-of-congo/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kitchener,YHMCMDT,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kosice,KSCDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/slovakia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Krakow Hotel & Convention Center,KRKCCDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kuala Lumpur,KULDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malaysia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kyoto Higashiyama,ITMHADI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Kyoto Station,ITMKSDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton La Torre Golf & Spa Resort,MJVLTDI,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/spain/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Lagoa Azores,PDLLADI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/portugal/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Leeds City Centre,LBACCDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
no_changes,recvQ61LspBBZxM0t,DoubleTree by Hilton Lima San Isidro,DoubleTree by Hilton Lima San Isidro,LIMALDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/limaldt-doubletree-lima-san-isidro/
unmatched_directory,,,DoubleTree by Hilton Lincoln,HUYLNDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Lisbon - Fontana Park,LISFPDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/portugal/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Ljubljana,LJUSLDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/slovenia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Lodz,LCJDLDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Luxembourg,LXMHIDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/luxembourg/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Lyon Eurexpo,LYSLEDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Madinah Gate,MEDMGDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
