status,recordId,name,country,city,currentSubmarket,strRegional,proposedSubmarket,confidence,source,reason
ready,recGAE2PoCKPBITWA,Two Hotel Buenos Aires,Argentina,Buenos Aires,BA South/Puerto Madero/San Telmo,no,Buenos Aires,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGAMXJonD3YlRCf,Holiday Inn Express Ciudad Valles,Mexico,Ciudad Valles,Ciudad Valles,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGAt62pSeN6mpkO,Hotel Cypress Normandia,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recGB60AotpkZMVvh,Uiara Amazon Resort,Brazil,Iranduba,Iranduba,no,Salvador,Low,census_str_submarket_alias,market_to_corridor
ready,recGBIMUEZg1lVNzu,"El Mangroove, Autograph Collection",Costa Rica,Guanacaste,Guanacaste Area,no,Guanacaste / Papagayo,Low,census_str_submarket_alias,city_to_corridor
ready,recGBYkEcnCuWZrMd,Touch Of Class Comfort Inn,Belize,San Ignacio,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGBaji351s6rryt,Akumal Beach Resort,Mexico,Akumal,Akumal,no,Akumal / Puerto Aventuras,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGBfZVlJ0GjXdCM,B&B Hotel Sao Jose Dos Campos,Brazil,Sao Jose dos Campos,Sao Jose dos Campos,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGBt6SWk7TUNORj,Hotel Royal Blue,Belize,San Pedro,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGCHKgSofrS8Z36,Hotel Meigas Binniguenda,Mexico,Huatulco,Huatulco,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGCbcwY6uOovhag,Ciqala Luxury Suites,Puerto Rico,San Juan,San Juan,no,San Juan Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGCdrBx3AAqL9gq,Best Western Plus Chihuahua Juventud,Mexico,Chihuahua,Chihuahua,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGDCii97t4W6QzB,Metropolitan Hotel,Brazil,Canoas,Canoas,no,Florianópolis,Low,census_str_submarket_alias,market_to_corridor
ready,recGDY1CjIWknzXHF,Grand Hotel Ca D'Oro,Brazil,Sao Paulo,Sao Paulo,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGDsW4hMOFMjH2u,Boardwalk Boutique Hotel,Aruba,Bakval,Bakval,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGFcYiyFGhu3pPk,Agoyan Hosteria,Ecuador,Banos,Banos,no,Other,Low,census_str_submarket_alias,market_to_corridor
ready,recGG98JdvwMWfpEn,Hotel Quinta Allende,Mexico,Queretaro,Queretaro,no,Querétaro,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGGQC6Ly7BXoYiH,Hotel Hunza y Centro De Convenciones,Colombia,Tunja,Tunja,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGGRoYGItDm8jTn,Hotel La Hacienda Puno,Peru,Puno,Puno,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGGiuG7lrUWszaf,Domus Mare Boutique & Design Hotel,Chile,Vina Del Mar,Vina Del Mar,no,Valparaíso / Viña del Mar,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGH4xLVHUBQHbFM,Hotel Castilla,Panama,David,David,no,Boquete / Highlands,Medium,dealality_city_corridor_map,exact_city_map
ready,recGH8T0mweHblaRV,ibis Styles Campina Grande,Brazil,Campina Grande,Brazil Northeast Regional,yes,Salvador,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGHHu7sMyBklRpE,Hotel Lausana Otay Aeropuerto,Mexico,Tijuana,Tijuana,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGI28xYTSBWHXN2,Esplendor by Wyndham Buenos Aires,Argentina,Buenos Aires,Buenos Aires Centre,no,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGI5FakrBdfGodz,Mercure Sao Paulo Moema,Brazil,Sao Paulo,Faria Lima/Ibirapuera/Itaim/Moema,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGIeAjBfnNFiqQ6,Black Stream Hotel,Brazil,Ribeirao Preto,Ribeirao Preto,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGJiXVpYaccH7Mu,Hosteria Puerto Del Ingles,Uruguay,Piriapolis,Piriapolis,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGKOXP6xXjUCzi4,El Sitio Playa Venao,Panama,Azuero,Panama Regional,yes,Other,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGKU0ydsGSvGevL,Hotel and Restaurant Monaco's,Colombia,PUEBLOVIEJO,PUEBLOVIEJO,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGKcTv5q0NAn1S0,Staybridge Suites Silao,Mexico,Silao de la Victoria,Silao,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGKfzV9uFs9zv0F,Solare Sao Luis American,Brazil,São Luís,São Luís,no,Salvador,Low,census_str_submarket_alias,market_to_corridor
ready,recGLXauQGBXsQYWd,Hotel Xue Sabana Cajicá,Colombia,Cajica,Cajica,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGMh7kPOAs3L7dA,Ibis Blumenau,Brazil,Blumenau,Brazil South Regional,yes,Florianópolis,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGMunmUYkCNR9HV,Novotel Cusco,Peru,Cusco,Cusco,no,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGN0RjNjImgoy5O,Hotel Pueblito Cafetero,Colombia,Pereira,Pereira,no,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGN5PAaQGoMIL8h,Barefoot Caye Caulker Hotel,Belize,Caye Caulker,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGNAHuYEhRaJahy,ibis budget SP Frei Caneca,Brazil,Sao Paulo,Consolacao/Jardins/Paraiso/Paulista,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGNPj8Jud0XVPdN,ibis Styles Sao Paulo Faria Lima,Brazil,Sao Paulo,Faria Lima/Ibirapuera/Itaim/Moema,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGO6wnkjwwu0Lzf,ibis Itu Hotel,Brazil,Itu,São Paulo State Regional,yes,São Paulo,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGOfeUCRxq3QrBw,Hotel Mutual,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGOpDnZ6Dwpw5WW,Hotel Nacional Inn Jaraguá - São Paulo,Brazil,Sao Paulo,Sao Paulo,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGP45nA4VbhCDOr,Hyatt Centric Queretaro,Mexico,Santiago de Querétaro,Santiago de Querétaro,no,Querétaro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGPA4PSmQ4FRvdD,Vila da Santa Hotel Boutique & Spa,Brazil,Armacao dos Buzios,Armacao dos Buzios,no,Rio de Janeiro,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGPDTj5ooS63EMy,The Landings At Tres Cocos,Belize,San Pedro,San Pedro,no,Ambergris Caye,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGPycOo1mpX50GZ,Casa Iguana Hotel,Mexico,Puerto Vallarta,Puerto Vallarta,no,Puerto Vallarta / Riviera Nayarit,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGPznfyJnHRqj0a,Mayaliah Tulum - MGallery Collection,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recGQuBeZbZR4JkOj,Fiesta Americana Mexico Satellite,Mexico,Tlalnepantla,Mexico City North,no,Mexico City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGQwnvCKhis8Y8W,Copacabana Palace A Belmond Hotel Rio de Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro Centre & Surrounding,no,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGRCkY33xD37oJI,Altiplanico Puerto Natales,Chile,Puerto Natales,Puerto Natales,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGRbeNh9PnW7TCo,Howard Johnson by Wyndham Montanita,Ecuador,Montanita,Ecuador Regional,yes,Other,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGSYn6d9UaxfQRf,Hotel El Convento,Puerto Rico,San Juan,San Juan Area,no,San Juan Metro,High,dealality_city_corridor_map,pr_city_inference_map
ready,recGSxKKcmXbA0rxD,City Express Junior by Marriott San Luis Potosi Carranza,Mexico,San Luis Potosi,San Luis Potosi,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGT5JFd1cGrXqnS,JW Marriott Hotel Bogota,Colombia,Bogota,Bogota CBD,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recGT9DQm3HkyJXBT,Ocean Arc Decameron Resort,Dominican Republic,San Pedro De Macoris,San Pedro De Macoris,no,Santo Domingo Metro,Low,dealality_city_corridor_map,exact_city_map
ready,recGTBbwbasq8zrpj,Matus Guest House,Belize,San Ignacio,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGTSUb1qpN0JPEx,Mona Hotel,Brazil,Teresina,Teresina,no,Salvador,Low,census_str_submarket_alias,market_to_corridor
ready,recGTYysbnGI3dkt4,Hotel Viareggio,Brazil,Niteroi,Niteroi,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGU8qW8dxb1eImx,Sandos Cancun Luxury Experience Resort,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recGUniV3JPX8qEWP,Hotel Bello,Mexico,Cordoba,Cordoba,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGUoPtBodRRaBoF,Pueblo Bonito Vantage San Miguel de Allende,Mexico,San Miguel de Allende,San Miguel de Allende,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGVL6KIFed6RNXM,Village Cay Hotel & Marina,British Virgin Islands,Road Town,Road Town,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGVSSoht51OjzBO,Galeria Plaza Irapuato,Mexico,Irapuato,Irapuato,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGWhINkBc2MMeVh,Hotel Chinauta Real,Colombia,Fusagasuga,Fusagasuga,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGWv5d1qmte2hKi,Vignette Collection Ciudad de Mexico Reforma,Mexico,Ciudad De México,Ciudad De México,no,Mexico City,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGYE2mv911QNwP1,Real Del Lago Hotel & Suites,Mexico,Villahermosa,Villahermosa,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGYGh8LCHsDEq6L,Mama Shelter Santiago,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGYdUdHHKXGrT3s,Occidental Costa Cancun,Mexico,Cancun,Cancun Coast,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recGaAoeDFQHnLoxA,Hotel Jardines Del Centro,Mexico,San Cristobal De Las Casas,San Cristobal De Las Casas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGaGcQCqUJiJR3C,Fiesta Inn Queretaro Centro Sur,Mexico,Queretaro,Queretaro,no,Querétaro,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGbP67OxCmto1G7,Tower Hotel,Brazil,Niteroi,Niteroi,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGcDWM4dEHu10rl,Margaritaville Beach Resort Nassau,Bahamas,Nassau,Nassau,no,Nassau / New Providence,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGcSf3La3DLW9jo,Gran Hotel Royal,Argentina,Resistencia,Resistencia,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGd6Fzw239F8FsZ,Selina Bariloche,Argentina,San Carlos de Bariloche,San Carlos de Bariloche,no,Bariloche,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGdRmbi2fF3N0Qw,ibis Vitoria do Santo Antao,Brazil,Vitoria Do Santo Antao,Vitoria Do Santo Antao,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGdetge9hVQid25,Mercury Inn,Mexico,Queretaro,Queretaro,no,Querétaro,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGdyb6J0mufbu56,JOIA Paraiso by Iberostar,Mexico,Playa Del Carmen,Puerto Morelos/Playa Maroma,no,Riviera Maya / Playa del Carmen,High,dealality_city_corridor_map,exact_city_map
ready,recGe3iRRHE5JxaV7,The Rolsons Hotel,Belize,San Ignacio,San Ignacio,no,Belize City,Low,census_str_submarket_alias,market_to_corridor
ready,recGfXiQQK6umgwj0,Casa Bonita Tropical Lodge,Dominican Republic,Bahoruco,Bahoruco,no,Barahona / Pedernales,Medium,dealality_city_corridor_map,exact_city_map
ready,recGfgBrR9XXy4aYm,Hotel Hello,Belize,Independence Village,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGfrqG4lMLnfHJ9,Hotel Consulado Inn,Mexico,Ciudad Juárez,Ciudad Juárez,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGg6az5jvzlLN2l,Hotel Las Rosas,Mexico,Jiquipilas,Jiquipilas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGgdJEcY4h5703k,Grand Hotel Santa Teresita,Argentina,Mar Del Plata,Mar Del Plata,no,Mar del Plata,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGggjFrTiqLA0EN,RIU Palace Antillas,Aruba,Palm Beach,Palm Beach,no,Palm Beach / High-Rise Hotel Area,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGh1GUBeopoosXJ,Hotel Soratama,Colombia,Pereira,Pereira,no,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGh8RH6P89jZvHU,Divi Village Golf & Beach Resort,Aruba,Oranjestad,Oranjestad,no,Oranjestad / Cruise Port,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGhbZzlarBQzhai,Hotel Presidente,Argentina,San Miguel De Tucuman,San Miguel De Tucuman,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGiZ9GVXNt2PWwm,Sonesta ES Suites ELEMENTS Jarabacoa,Dominican Republic,Jarabacoa,Jarabacoa,no,Jarabacoa / Constanza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGifE75sEo9beyU,Hotel Mariel,Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGj2qt94neEhFeH,NH Collection Buenos Aires Crillon,Argentina,Buenos Aires,Buenos Aires Centre,no,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGjAOhEons6WGQg,Ramada Encore by Wyndham Monterrey Apodaca Zona Aeropuerto,Mexico,Monterrey,Monterrey Airport,no,Monterrey,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGjpC33nO0j2NSu,Mayan Princess Beach Resort,Honduras,Roatan,Roatan,no,Roatán,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGkIclZ2hV8Tokg,Punta Norte,Argentina,El Calafate,El Calafate,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGkOztj3jAnYU0o,Hotel Euro Suite Poços de Caldas,Brazil,Poços de Caldas,Poços de Caldas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGkyrmOWsD1996a,Hotel Irapuato,Mexico,Irapuato,Irapuato,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGl7FnMghStfkiY,Cotlamani Hotel Aventura,Mexico,Jalcomulco,Jalcomulco,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGl8eRhqXzP4m8g,Ak'bol Yoga Retreat & Eco Resort,Belize,San Pedro,San Pedro,no,Ambergris Caye,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGl9dMHgLYUnYOj,Clara Ibiuna Resort,Brazil,Vicinal Campo Verde de Baixo,Vicinal Campo Verde de Baixo,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGlWVvCFx64EK17,Hotel Terrabella,Chile,Talca,Talca,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGmKUwoKiu5oCAw,Hotel Tapachula,Mexico,Tapachula,Tapachula,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGmXK3TLJqY3Jtd,ibis Styles Barra Velha,Brazil,Barra Velha,Barra Velha,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGn9XF6H8H7k7uW,City Express by Marriott Manzanillo,Mexico,Manzanillo,Manzanillo,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGnLZK24av3ayRc,Design Hotels Elena de Cobre,Mexico,León,León,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGnPNAHhz5mz0vl,Holiday Inn Resort Mazatlan,Mexico,Mazatlan,Mazatlan,no,Mazatlán,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGnuzUmoC9RlpO7,Laghetto Viverone Rio Grande,Brazil,Rio Grande,Rio Grande,no,Florianópolis,Low,census_str_submarket_alias,market_to_corridor
ready,recGnvH5OmEBO6Z6z,Sol De Piedra Apart Suites & Spa,Argentina,Cordoba,Cordoba,no,Córdoba,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGouviBZ722Mrdz,Roomo Itaim Bibi,Brazil,Sao Paulo,Sao Paulo,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGpoCnbdUdvS7Ec,Txai Resort Bahia,Brazil,Praia de Itacarezinho,Praia de Itacarezinho,no,Salvador,Low,census_str_submarket_alias,market_to_corridor
ready,recGqLYz2NGReDMtq,Hyatt Place Cancun Airport,Mexico,Cancun,Cancun Downtown/Airport,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recGqMTR69IvpaoMj,Serra Alta Hotel,Brazil,São Bento do Sul,São Bento do Sul,no,Florianópolis,Low,census_str_submarket_alias,market_to_corridor
ready,recGr7kvLyJWEMxvK,"The Ocean Club, A Four Seasons Resort, Bahamas",Bahamas,Paradise,Bahamas Regional,yes,Other,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGrBLi6XAVdRCeN,Sanctuary Lodge a Belmond Hotel Machu Picchu,Peru,Machu Picchu,Peru Regional,yes,Other,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGrOpC7Yw7shljp,Paraiso Del Desierto Express Hotel,Mexico,Torreon,Torreon,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGrel9muhrMfSSm,Taypikala Hotel & Spa Puno,Peru,Chucuito,Chucuito,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGsaDgzINTB4bDQ,Palacio Real,Mexico,Ixmiquilpan,Ixmiquilpan,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGt00zc40HBY283,Lavas Tacotal,Costa Rica,La Fortuna,La Fortuna,no,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGtHjSSvzu4vRZv,Hacienda El Carmen Resort & Spa,Mexico,El Carmen,El Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGtysIyRdYygHJC,City Express by Marriott Caborca,Mexico,Caborca,Mexico Northwest Regional,yes,Los Cabos,Low,census_str_submarket_alias,city_to_corridor
ready,recGucZtS24D8siJH,Xandari Resort & Spa Costa Rica,Costa Rica,Alajuela,Alajuela,no,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recGuzdvraYz0MPIC,Hotel Palmas De Cortez,Mexico,Los Barriles,Los Barriles,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGvOoNftYQ9w7fp,Mercure Sao Paulo Nacoes Unidas Hotel,Brazil,Sao Paulo,Congonhas/Morumbi/Nacoes Unidas,no,São Paulo,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recGvUKzP6DickKCY,Hotel Los Barriles,Mexico,Los Barriles,Los Barriles,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGvk8OZEwRd3Zam,Hotel San Fernando Plaza Medellin,Colombia,Medellin,Medellin,no,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recGwEJXZN9dw1HoV,Hotel Villa Mercedes San Cristobal,Mexico,San Cristobal De Las Casas,San Cristobal De Las Casas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGwHI592LI9d8lm,Hotel Rondo,Chile,Vina Del Mar,Vina Del Mar,no,Valparaíso / Viña del Mar,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGx2tdbZAuIWAox,Utz Tzaba Hotel,Guatemala,Taxisco,Taxisco,no,Guatemala City,Low,census_str_submarket_alias,market_to_corridor
ready,recGxFgydDrTtlrjF,Hotel bh Bicentenario,Colombia,Bogota,Bogota South & Avenida El Dorado,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recGxXYFZdlsNnVr2,Chateau Blanc Apartments,Barbados,Christ Church,Christ Church,no,Bridgetown,Low,census_str_submarket_alias,market_to_corridor
ready,recGy2pSwA6eTVXPm,1 Hotel San Miguel de Allende,Mexico,San Miguel de Allende,San Miguel de Allende,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGyFmhGtzFOoA65,El Ben Cabanas,Belize,Caye Caulker,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recGyIcahjqpC8UfL,Hotel Aguamarina Los Cabo,Mexico,San Jose Del Cabo,San Jose Del Cabo,no,Los Cabos,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recGye1F8IBENxODJ,Lagos Inn Hotel,Mexico,Lagos De Moreno,Lagos De Moreno,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recGzMcfHqqLtFA4t,DoubleTree by Hilton Canela,Brazil,Canela,Canela,no,Florianópolis,Low,census_str_submarket_alias,market_to_corridor
ready,recGzn8v14jDki8Zd,Cyan Resort by Atlantica,Brazil,Itupeva,São Paulo State Regional,yes,São Paulo,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recH02ZH3XVnXSOnv,Slaviero Ponta Grossa,Brazil,Ponta Grossa,Brazil South Regional,yes,Florianópolis,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recH084yzeMhxVrZS,Hotel Plaza Morelos,Mexico,Toluca,Toluca,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH0UqiZYuIpWRFW,Hotel Concorde,Chile,Arica,Arica,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH0qmCsHVPgRpSY,City Express by Marriott Zacatecas,Mexico,Zacatecas,Zacatecas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH1NfrqBsoCLJub,GHL Hotel Lago Titicaca,Peru,Puno,Peru Regional,yes,Other,Medium,census_str_submarket_alias,str_submarket_alias_map
ready,recH1UflbkQTuRhFs,Port St Charles,Barbados,St Peter,St Peter,no,Bridgetown,Low,census_str_submarket_alias,market_to_corridor
ready,recH1xSfqYTZBboLo,Best Western Taxco,Mexico,Taxco,Pacific Central Regional,yes,Other,Low,census_str_regional_other,str_regional_fallback_other
ready,recH3oUkqG0RsPyb8,Casben Hotel,Ecuador,Loja,Loja,no,Other,Low,census_str_submarket_alias,market_to_corridor
ready,recH3p4xm4Ig91LEN,Bristol Costa Victoria,Brazil,Vitoria,Vitoria,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH3rhiXfk9928Pv,Hotel Roma,Mexico,Durango,Durango,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH3rnZmego10R3o,Zagaia Eco Resort,Brazil,Bonito,Bonito,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH3vcaeWNQ0MwEY,City Express by Marriott Tehuacan,Mexico,Tehuacan,Mexico Central South Regional,yes,Other,Low,census_str_regional_other,str_regional_fallback_other
ready,recH4UTOAodTCZ7D3,Jovel Hotel,Mexico,San Cristobal De Las Casas,San Cristobal De Las Casas,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH4YOmMJ9vTR9Sr,Casa Yuma,Mexico,Ventanilla,Ventanilla,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH4lX1yhRMCQFHg,The Luxury Collection Macao All Inclusive Punta Cana,Dominican Republic,Punta Cana,Punta Cana,no,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recH5KQwj3naUkgHG,Del Bosque Hotel,Argentina,Pinamar,Pinamar,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH5LLT1jVsi7Bgi,Gran Hotel Hacienda De La Nori,Mexico,Aguascalientes,Aguascalientes,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH5bEleAPkF5Cdg,Caribbean Village Playa Dora,Dominican Republic,Puerto Plata,Puerto Plata,no,Puerto Plata / Sosúa / Cabarete,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recH6ODrJSI9Ryx5p,Hotel Lago Grey,Chile,Manantiales,Manantiales,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH6uvohQJOkSo5g,Hotel El Dorado Inn,Mexico,Delicias,Delicias,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH72H9TJyMIMJEf,Casablanca Hotel,Puerto Rico,San Juan,San Juan,no,San Juan Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recH8GOo5H4wNNF8b,Pantanal Mato Grosso Hotel,Brazil,Pocone,Pocone,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
ready,recH8QmHqiQUtMaQX,Apart Hotel Casino,Argentina,Neuquen,Neuquen,no,Other,Low,dealality_keyword_corridor_map,unmapped_fallback_other
