status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
no_changes,recKkdhP9oGovUSZP,Tru by Hilton Mexico City Airport,Tru by Hilton Mexico City Airport,MEXPERU,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mexperu-tru-mexico-city-airport/
unmatched_directory,,,Tru by Hilton Middletown,LGAMTRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Milton,YYZOMRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
no_changes,recv7oiw7f6fX8SOj,Tru by Hilton Monterrey Fundidora,Tru by Hilton Monterrey Fundidora,MTYMARU,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mtymaru-tru-monterrey-fundidora/
unmatched_directory,,,Tru by Hilton Montreal centre-ville,YULLARU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Nam Dinh City Centre,VDHTHRU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/vietnam/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Napanee,XIFIXRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Norfolk Airport,ORFRURU,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/tru-by-hilton/
unmatched_directory,,,Tru by Hilton North Platte,LBFRURU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Norwalk Des Moines,DSMIARU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Ocean City Bayside,SBYCHRU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Oklahoma City Airport,OKCJWRU,none,59,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Oklahoma City NW Expressway,OKCRURU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Omaha I-80 at 72nd Street,OMASSRU,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Oshawa,YOOSHRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Portland Airport Area,PWMRURU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/tru-by-hilton/
no_changes,rec1YhkKq136V8ylI,Tru by Hilton Puebla Angelopolis,Tru by Hilton Puebla Angelopolis,PBCAGRU,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/pbcagru-tru-puebla-angelopolis/
unmatched_directory,,,Tru by Hilton Saltillo,SLWRURU,none,58,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/mexico/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Tahlequah,XNAOKRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Tam Ky City Centre,TMKTKRU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/vietnam/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Thai Binh City Centre,VDHRURU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/vietnam/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Toronto Airport West,YTOPCRU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Viet Tri City Centre,HANVTRU,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/vietnam/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Wichita Northeast,MCIWIRU,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/tru-by-hilton/
unmatched_directory,,,Tru by Hilton Yarmouth,YSJNVRU,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/tru-by-hilton/
