recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
rechxY4HNHwfCne17,Andaz Mexico City Condesa,Mexico,Cuauhtemoc,Mexico Central North,Mexico City,Mexico City,,str_excel_market_submarket,High,str_excel,market_not_dominant_for_submarket
reci3bR0tOtvGHTHK,Hotel F Sur Inn,Panama,Panama,Panama,Panama City,Panama Provincial,,str_excel_market,High,str_excel,
reck6kndI098Zxnz7,Camberland Hotel & Suites Pilar,Argentina,Pilar,Argentina Provincial,Buenos Aires,Buenos Aires,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
