identity_key,official_property_id,property_name,brand,parent_company,city,state_region,country,address,official_property_url,source_family,source_confidence,identity_confidence,classification,match_method,census_record_id
ind_hilton_mx_bjxlghx,BJXLGHX,Hampton Inn by Hilton Leon Guanajuato,Hampton by Hilton,Hilton,Leon GTO,GUA,Mexico,Blvd. Adolfo Lopez Mateos,,Hilton,High,High,existing_exact_match,official_property_id,recIqDl2MordfmU7A
ind_hilton_mx_slphxhx,SLPHXHX,Hampton Inn by Hilton San Luis Potosi,Hampton by Hilton,Hilton,San Luis Potosi,SLP,Mexico,Av. Salvador Nava Martinez 3105,,Hilton,High,High,existing_exact_match,official_property_id,recQdFC6Tkye542YA
ind_hilton_mx_tamzdhx,TAMZDHX,Hampton Inn by Hilton Tampico Zona Dorada,Hampton by Hilton,Hilton,Tampico,TAM,Mexico,Ave. Hidalgo 2700,,Hilton,High,High,existing_exact_match,official_property_id,recL0OCaMJwc8ljrM
ind_hilton_mx_verachx,VERACHX,Hampton by Hilton Veracruz Boca Del Rio,Hampton by Hilton,Hilton,Boca del Rio,VER,Mexico,"Blvd. Adolfo Ruíz Cortines 3533,",,Hilton,High,High,existing_exact_match,official_property_id,recKlf7EvrtijIWmb
ind_hilton_mx_tamhshx,TAMHSHX,Hampton Inn by Hilton Tampico Aeropuerto,Hampton by Hilton,Hilton,Tampico,TAM,Mexico,Av. Hidalgo  6602,,Hilton,High,High,existing_exact_match,official_property_id,rectp73xoOzgnT5iS
ind_hilton_mx_aguhxhx,AGUHXHX,Hampton Inn & Suites by Hilton Aguascalientes Airport,Hampton by Hilton,Hilton,Aguascalientes,AGU,Mexico,Carretera PanamericanaKM 11.1 Ejido,,Hilton,High,High,existing_exact_match,official_property_id,recR0ZScn5FMGqZwL
ind_hilton_mx_agumxhx,AGUMXHX,Hampton by Hilton Aguascalientes Downtown,Hampton by Hilton,Hilton,Aguascalientes,AGU,Mexico,Av. Jose Maria Chavez 1512,,Hilton,High,High,existing_exact_match,official_property_id,rec6H5cip8HG3iYrw
ind_hilton_mx_gdlhahx,GDLHAHX,Hampton Inn by Hilton Guadalajara-Aeropuerto,Hampton by Hilton,Hilton,El Salto,JAL,Mexico,Carretera a Chapala No. 7012 las P,,Hilton,High,High,existing_exact_match,official_property_id,recHndu31JvizcigV
ind_hilton_mx_gdlexhx,GDLEXHX,Hampton Inn by Hilton Guadalajara/Expo,Hampton by Hilton,Hilton,Guadalajara,JAL,Mexico,Avenida De las Rosas 3030,,Hilton,High,High,existing_exact_match,official_property_id,recVwbFITnCVVJFUl
ind_hilton_mx_zclhxhx,ZCLHXHX,Hampton Inn by Hilton Zacatecas,Hampton by Hilton,Hilton,Zacatecas,ZAC,Mexico,Heroes de Chapultepec 1702-B,,Hilton,High,High,existing_exact_match,official_property_id,recMF7wBV5NoOBmI7
ind_hilton_mx_cdjvchx,CDJVCHX,Hampton Inn by Hilton Ciudad Victoria,Hampton by Hilton,Hilton,Ciudad Victoria,TAM,Mexico,Blvd. Tamaulipas 2539,,Hilton,High,High,existing_exact_match,official_property_id,recnYE8SNeM2QE6wK
ind_hilton_mx_safgigi,SAFGIGI,Hilton Garden Inn Mexico City Santa Fe,Hilton Garden Inn,Hilton,Mexico City,DIF,Mexico,Calle 3  55 Col. Lomas de Santa Fe,,Hilton,High,High,existing_exact_match,official_property_id,recR3omiGGJPRfaLf
ind_hilton_mx_mexplgi,MEXPLGI,Hilton Garden Inn Mexico City Polanco,Hilton Garden Inn,Hilton,Mexico City,MEX,Mexico,Leon Tolstoi,,Hilton,High,High,existing_exact_match,official_property_id,recIrC16QNdk6ia49
ind_hilton_mx_pbcgigi,PBCGIGI,Hilton Garden Inn Puebla Angelópolis,Hilton Garden Inn,Hilton,San Andres Cholula,PUE,Mexico,Blvd Atlixcayotl 2528 Reserva,,Hilton,High,High,existing_exact_match,official_property_id,rec7UGlO9CEWEaidU
ind_hilton_mx_qropigi,QROPIGI,Hilton Garden Inn Queretaro,Hilton Garden Inn,Hilton,Queretaro,QUE,Mexico,Prol Ignacio Zaragoza 99,,Hilton,High,High,existing_exact_match,official_property_id,reczPGWGBZ2Zn5H4U
ind_hilton_mx_bjxsagi,BJXSAGI,Hilton Garden Inn Salamanca,Hilton Garden Inn,Hilton,Salamanca,GUA,Mexico,Av. Jose Ma. Morelos No. 2500,,Hilton,High,High,existing_exact_match,official_property_id,recw1AOGCJNfMKkcz
ind_hilton_mx_upnmtgi,UPNMTGI,Hilton Garden Inn Uruapan,Hilton Garden Inn,Hilton,Uruapan,MIC,Mexico,Paseo Gral Lazaro Cardenas,,Hilton,High,High,existing_exact_match,official_property_id,rec1mZD0aglbogvI3
ind_hilton_mx_bjxbagi,BJXBAGI,Hilton Garden Inn Silao Aeropuerto Bajio,Hilton Garden Inn,Hilton,Silao,GUA,Mexico,Libramiento Nte 3350 Col. La Joya,,Hilton,High,High,existing_exact_match,official_property_id,recZ6GImsI2nrR7Wm
ind_hilton_mx_bjxadgi,BJXADGI,Hilton Garden Inn Leon,Hilton Garden Inn,Hilton,Leon,GUA,Mexico,Blvd. Adolfo Lopez Mateos 2126,,Hilton,High,High,existing_exact_match,official_property_id,recsOKVsV4V1wA8G2
ind_hilton_mx_verbrgi,VERBRGI,Hilton Garden Inn Boca del Rio Veracruz,Hilton Garden Inn,Hilton,Boca del Rio,VER,Mexico,Boulevard Manuel Avila Camacho s n,,Hilton,High,High,existing_exact_match,official_property_id,recxwhEJUrtRP7HZN
ind_hilton_mx_agugigi,AGUGIGI,Hilton Garden Inn Aguascalientes,Hilton Garden Inn,Hilton,Aguascalientes,AGU,Mexico,Blvd. Luis Donaldo Colosio 404,,Hilton,High,High,existing_exact_match,official_property_id,rec5afEO52m7Fco2Y
ind_hilton_mx_gdlapgi,GDLAPGI,Hilton Garden Inn Guadalajara Airport,Hilton Garden Inn,Hilton,Guadalajara,JAL,Mexico,Carr. Guadalajara Chapala Km 17.5,,Hilton,High,High,existing_exact_match,official_property_id,rec44wo1i6V5LLer8
ind_hilton_mx_mtygigi,MTYGIGI,Hilton Garden Inn Monterrey Obispado,Hilton Garden Inn,Hilton,Monterrey,NLE,Mexico,Avenida Constitucion 2050,,Hilton,High,High,existing_exact_match,official_property_id,recSUqn2KQ4dU5Ubl
ind_hilton_mx_mtyaigi,MTYAIGI,Hilton Garden Inn Monterrey Airport,Hilton Garden Inn,Hilton,Monterrey,NLE,Mexico,av. Miguel aleman Km 24,,Hilton,High,High,existing_exact_match,official_property_id,recrGQ14hIsU5fXLj
ind_hilton_mx_tgzgigi,TGZGIGI,Hilton Garden Inn Tuxtla Gutierrez,Hilton Garden Inn,Hilton,Tuxtla Gutierrez,CHP,Mexico,Boulevard Belisario Dominguez 1641,,Hilton,High,High,existing_exact_match,official_property_id,recWq1l6mB8ulFHMH
ind_hilton_mx_cuucmgi,CUUCMGI,Hilton Garden Inn Chihuahua,Hilton Garden Inn,Hilton,Chihuahua,CHH,Mexico,Av. de La Juventud 5915,,Hilton,High,High,existing_exact_match,official_property_id,recDUWhVwbn6BF1ge
ind_hilton_mx_cunrogi,CUNROGI,Hilton Garden Inn Cancun Airport,Hilton Garden Inn,Hilton,Cancun,ROO,Mexico,"Carr. Cancun-Chetumal KM. 22,",,Hilton,High,High,existing_exact_match,official_property_id,recZylIYekWe2kbTH
ind_hilton_mx_tijotgi,TIJOTGI,Hilton Garden Inn Tijuana Airport,Hilton Garden Inn,Hilton,Tijuana,BCN,Mexico,"Blvd Tijuana no. 17226 Col Norte,",,Hilton,High,High,existing_exact_match,official_property_id,recrWuTgMITKMtxU6
ind_hilton_mx_mexsahh,MEXSAHH,Hilton Mexico City Santa Fe,Hilton Hotels & Resorts,Hilton,Mexico City,DIF,Mexico,Antonio Dovali Jaime No. 70,,Hilton,High,High,existing_exact_match,official_property_id,rec0zU2ZRAUKqZ6cE
ind_hilton_mx_mexrfhh,MEXRFHH,Hilton Mexico City Reforma,Hilton Hotels & Resorts,Hilton,Mexico City,DIF,Mexico,Av. Juarez  70. Colonia Centro,,Hilton,High,High,existing_exact_match,official_property_id,recXRQC5vDqxN9INx
ind_hilton_mx_mexahhf,MEXAHHF,Hilton México City Airport,Hilton Hotels & Resorts,Hilton,Mexico City,,Mexico,"Capitan Carlos Leon SN International Mexico City Airport Term 1,Rm G,2nd Fl",,Hilton,High,High,existing_exact_match,official_property_id,recdn7A9xenbN5QCj
ind_hilton_mx_qrojshh,QROJSHH,Hilton Queretaro,Hilton Hotels & Resorts,Hilton,Queretaro,QUE,Mexico,Anillo Vial II Fray Junipero Serra,,Hilton,High,High,existing_exact_match,official_property_id,rec2iv5CMBLM2etaa
ind_hilton_mx_slphhhh,SLPHHHH,Hilton San Luis Potosi,Hilton Hotels & Resorts,Hilton,San Luis Potosi,SLP,Mexico,Avenida Real de Lomas No. 1000,,Hilton,High,High,existing_exact_match,official_property_id,rec6HAxrtlnFPjcq8
ind_hilton_mx_gdlgmhh,GDLGMHH,Hilton Guadalajara Midtown,Hilton Hotels & Resorts,Hilton,Guadalajara,JAL,Mexico,Av. Adolfo Lopez Mateos 2405  300,,Hilton,High,High,existing_exact_match,official_property_id,recF8YdqFwQU8dV3x
ind_hilton_mx_pvrpahh,PVRPAHH,Hilton Vallarta Riviera All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Puerto Vallarta,JAL,Mexico,Carr Barra de Navidad km4.5,,Hilton,High,High,existing_exact_match,official_property_id,recGR6ooM81OOyalh
ind_hilton_mx_mtyvohh,MTYVOHH,Hilton Monterrey Valle,Hilton Hotels & Resorts,Hilton,Monterrey,NLE,Mexico,"Ave. Fundadores No. 1000,",,Hilton,High,High,existing_exact_match,official_property_id,recZsHk6KWmYVTTZt
ind_hilton_mx_sjdlchh,SJDLCHH,Hilton Los Cabos Beach & Golf Resort,Hilton Hotels & Resorts,Hilton,Los Cabos,BCS,Mexico,Carretera Transpeninsular,,Hilton,High,High,existing_exact_match,official_property_id,recpy2x1uUtYCbtNT
ind_hilton_mx_cunhihh,CUNHIHH,Hilton Tulum Riviera Maya All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Tulum,ROO,Mexico,Carretera Cancun Tulum 307,,Hilton,High,High,existing_exact_match,official_property_id,recCAr8uQUImZrIDp
ind_hilton_mx_cunqrhh,CUNQRHH,"Hilton Cancun, an All-Inclusive Resort",Hilton Hotels & Resorts,Hilton,Cancun,ROO,Mexico,Carr Federal Libre 307 Cancun-Tulum,,Hilton,High,High,existing_exact_match,official_property_id,recbkMtpNWDTdCd1V
ind_hilton_mx_cunmchh,CUNMCHH,Hilton Cancun Mar Caribe All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Cancun,ROO,Mexico,"Kukulcan Km 17, Zona Hotelera",,Hilton,High,High,existing_exact_match,official_property_id,recIiCKNLxFJDL02K
ind_hilton_mx_qrohwhw,QROHWHW,Homewood Suites by Hilton Queretaro,Homewood Suites by Hilton,Hilton,Queretaro,QUE,Mexico,Gasa de Inc. a Carr. QRO-SLP  681,,Hilton,High,High,existing_exact_match,official_property_id,rec0kSLXMjjavq3cG
ind_hilton_mx_slwsmhw,SLWSMHW,Homewood Suites by Hilton Saltillo,Homewood Suites by Hilton,Hilton,Saltillo,COA,Mexico,Blvd. Venustiano Carranza 4100,,Hilton,High,High,existing_exact_match,official_property_id,reccxyVraKH33KpBd
ind_hilton_mx_mtymehw,MTYMEHW,Homewood Suites by Hilton Monterrey Apodaca,Homewood Suites by Hilton,Hilton,Apodaca,NLE,Mexico,"Av. del Telefono, No. 4498,",,Hilton,High,High,existing_exact_match,official_property_id,rec8sLVu4riGQiM0R
ind_hilton_mx_gdlchua,GDLCHUA,Motto by Hilton Guadalajara Centro Historico,Motto by Hilton,Hilton,Guadalajara,JAL,Mexico,"Pedro Moreno #156 Colonia Centro.  Guadalajara, Jalisco.",,Hilton,High,High,existing_exact_match,official_property_id,recAOcdRmpKmEKPD2
ind_hilton_mx_czmtuua,CZMTUUA,Motto by Hilton Tulum,Motto by Hilton,Hilton,Tulum,ROO,Mexico,Ave Coba Sur entre Calle S/N,,Hilton,High,High,existing_exact_match,official_property_id,rec7gVZpWfStyU9zR
ind_hilton_mx_pbcmmup,PBCMMUP,"MM Grand Hotel Puebla, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,Puebla,PUE,Mexico,Calle Boulevard Atlixco Numero 4303,,Hilton,High,High,existing_exact_match,official_property_id,recq1L0McPXA3WNKs
ind_hilton_mx_bjxupup,BJXUPUP,"Albor San Miguel de Allende, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,San Miguel de Allende,GUA,Mexico,Camino 3 Cruces # 149,,Hilton,High,High,existing_exact_match,official_property_id,recv4H7O6ENbUMDhM
ind_hilton_mx_sjdtlup,SJDTLUP,"Tropicana Los Cabos, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,San Jose del Cabo,BCS,Mexico,Blvd. Antonio Mijares 30,,Hilton,High,High,existing_exact_match,official_property_id,rec3MHAXsWlTUz2gY
ind_hilton_mx_lapitup,LAPITUP,"Perla La Paz, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,La Paz,BCS,Mexico,Paseo Alvaro Obregon 1570,,Hilton,High,High,existing_exact_match,official_property_id,recZ6FQXTTC9uhxZn
ind_hilton_mx_czmpdup,CZMPDUP,"The Yucatan Playa del Carmen, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,Playa del Carmen,ROO,Mexico,"Avenida 1 Norte, entre 30 y 32",,Hilton,High,High,existing_exact_match,official_property_id,recY9Cxxo1iAbJgOt
ind_hilton_mx_mexperu,MEXPERU,Tru by Hilton Mexico City Airport,Tru by Hilton,Hilton,Mexico City,,Mexico,Boulevard Puerto Aereo 75,,Hilton,High,High,existing_exact_match,official_property_id,recC32s7cUfGvM0pa
ind_hilton_mx_pbcagru,PBCAGRU,Tru by Hilton Puebla Angelopolis,Tru by Hilton,Hilton,Puebla,PUE,Mexico,Atlixcayotl 2528,,Hilton,High,High,existing_exact_match,official_property_id,receo6nPommsrPpLX
ind_hilton_mx_slpcvru,SLPCVRU,Tru by Hilton Ciudad Valles,Tru by Hilton,Hilton,Ciudad Valles,SLP,Mexico,Blvd. Mexico - Laredo 934,,Hilton,High,High,existing_exact_match,official_property_id,recGw9eK99HHFMCGK
ind_hilton_mx_slwruru,SLWRURU,Tru by Hilton Saltillo,Tru by Hilton,Hilton,Saltillo,COA,Mexico,Blvd. Venustiano Carranza 4100,,Hilton,High,High,existing_exact_match,official_property_id,recbxG5HBOFyKuGvk
ind_hilton_mx_mtymaru,MTYMARU,Tru by Hilton Monterrey Fundidora,Tru by Hilton,Hilton,Monterrey,NLE,Mexico,Madero 2427 Oriente,,Hilton,High,High,existing_exact_match,official_property_id,recYKhIgdDZJt0CYa
ind_hilton_do_sdqhwhw,SDQHWHW,Homewood Suites by Hilton Santo Domingo,Homewood Suites by Hilton,Hilton,Santo Domingo,,Dominican Republic,Avenida Winston Churchill 107,https://www.hilton.com/en/hotels/sdqhwhw-homewood-suites-santo-domingo/,Hilton,High,High,existing_exact_match,official_property_id,rec5nLVYQCtuNmNak
ind_hilton_do_sdqaphx,SDQAPHX,Hampton by Hilton Santo Domingo Airport,Hampton by Hilton,Hilton,Santo Domingo,,Dominican Republic,"Avenida Las Américas, Km27",https://www.hilton.com/en/hotels/sdqaphx-hampton-santo-domingo-airport/,Hilton,High,High,existing_exact_match,official_property_id,recqahyKbB0J70KVs
ind_hilton_do_lrmlmgi,LRMLMGI,Hilton Garden Inn La Romana,Hilton Garden Inn,Hilton,La Romana,,Dominican Republic,"Calle A, esq. Calle 15, La Marina",https://www.hilton.com/en/hotels/lrmlmgi-hilton-garden-inn-la-romana/,Hilton,High,High,existing_exact_match,official_property_id,recOOk81RLNhbx8B5
ind_hilton_do_pujmiqq,PUJMIQQ,"Zemi Miches Punta Cana All-Inclusive Resort, Curio Collection by Hilton",Curio Collection by Hilton,Hilton,Miches,,Dominican Republic,Carretera Playa Costa Esmeralda Km7,https://www.hilton.com/en/hotels/pujmiqq-zemi-miches-all-inclusive-resort/,Hilton,High,High,new_property_candidate,,
ind_hilton_do_stisaqq,STISAQQ,"Hotel Santiago, Curio Collection by Hilton",Curio Collection by Hilton,Hilton,Santiago de los Caballeros,,Dominican Republic,Avenida Juan Pablo Duarte Esquina Estrella Sadhala,https://www.hilton.com/en/hotels/stisaqq-hotel-santiago/,Hilton,High,High,new_property_candidate,,
ind_hilton_do_stillhx,STILLHX,Hampton by Hilton Santiago de los Caballeros,Hampton by Hilton,Hilton,Santiago de los Caballeros,,Dominican Republic,Calle R C Tolentino,https://www.hilton.com/en/hotels/stillhx-hampton-santiago-de-los-caballeros/,Hilton,High,High,existing_exact_match,official_property_id,reckIUCAyaUts6PPS
ind_hilton_do_pujoydt,PUJOYDT,DoubleTree by Hilton Punta Cana Downtown,DoubleTree by Hilton,Hilton,Punta Cana,,Dominican Republic,Calle Las Mercedes esquina Calle,https://www.hilton.com/en/hotels/pujoydt-doubletree-punta-cana-downtown/,Hilton,High,High,existing_exact_match,official_property_id,rec01MDiDGhOUizYu
ind_hilton_cr_sjcaphx,SJCAPHX,Hampton by Hilton San Jose Airport,Hampton by Hilton,Hilton,Alajuela,,Costa Rica,Hwy 1 Airport Blvd,https://www.hilton.com/en/hotels/sjcaphx-hampton-san-jose-airport/,Hilton,High,High,existing_exact_match,official_property_id,recMbmDj9yPEgVWLs
ind_hilton_cr_sjoacgi,SJOACGI,Hilton Garden Inn San Jose Airport City Mall,Hilton Garden Inn,Hilton,Alajuela,,Costa Rica,"Francisco J. Orlich Road,",https://www.hilton.com/en/hotels/sjoacgi-hilton-garden-inn-san-jose-airport-city-mall/,Hilton,High,High,existing_exact_match,official_property_id,rec8Syl1lPYKsfUX5
ind_hilton_cr_sjodtdt,SJODTDT,DoubleTree by Hilton Hotel Cariari San Jose - Costa Rica,DoubleTree by Hilton,Hilton,San Jose,,Costa Rica,San Antonio de Belen,https://www.hilton.com/en/hotels/sjodtdt-doubletree-cariari-san-jose-costa-rica/,Hilton,High,High,existing_exact_match,official_property_id,recEUV9CfcmvViwJZ
ind_hilton_cr_sjohehw,SJOHEHW,Homewood Suites by Hilton Cariari San Jose,Homewood Suites by Hilton,Hilton,San Jose,,Costa Rica,"Pan American Highway, Heredia Province",https://www.hilton.com/en/hotels/sjohehw-homewood-suites-cariari-san-jose/,Hilton,High,High,existing_exact_match,official_property_id,rec8tCnc17gdPt8nn
ind_hilton_cr_sjogsgi,SJOGSGI,Hilton Garden Inn Santa Ana San Jose,Hilton Garden Inn,Hilton,Santa Ana,,Costa Rica,"City Place, Santa Ana",https://www.hilton.com/en/hotels/sjogsgi-hilton-garden-inn-santa-ana-san-jose/,Hilton,High,High,existing_exact_match,official_property_id,recbBxNF81FICyHDN
ind_hilton_cr_sjolsgi,SJOLSGI,Hilton Garden Inn San Jose La Sabana,Hilton Garden Inn,Hilton,San Jose,,Costa Rica,"Boulevard de Rohrmoser, La Sabana",https://www.hilton.com/en/hotels/sjolsgi-hilton-garden-inn-san-jose-la-sabana/,Hilton,High,High,existing_exact_match,official_property_id,recEpG2ROL6ApQwJT
ind_hilton_cr_sjonahh,SJONAHH,Hilton San Jose La Sabana,Hilton Hotels & Resorts,Hilton,San Jose,,Costa Rica,"Av de las Americas, Costado Norte Estadio Nacional",https://www.hilton.com/en/hotels/sjonahh-hilton-san-jose-la-sabana/,Hilton,High,High,existing_exact_match,official_property_id,recesxwojPUsr2gQG
ind_hilton_cr_sjocuqq,SJOCUQQ,"Gran Hotel Costa Rica, Curio Collection by Hilton",Curio Collection by Hilton,Hilton,San Jose,,Costa Rica,2nd Ave. between streets 1 and  3,https://www.hilton.com/en/hotels/sjocuqq-gran-hotel-costa-rica/,Hilton,High,High,new_property_candidate,,
ind_hilton_cr_syqmhup,SYQMHUP,"Montara Hotel, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,Heredia,,Costa Rica,San Rafael Heredia,https://www.hilton.com/en/hotels/syqmhup-montara-hotel/,Hilton,High,High,existing_exact_match,official_property_id,reclXvf4qmFIJPKL9
ind_hilton_cr_sjolagi,SJOLAGI,Hilton Garden Inn Guanacaste Airport,Hilton Garden Inn,Hilton,Liberia,,Costa Rica,Ruta  21 Frente al Aeropuerto,https://www.hilton.com/en/hotels/sjolagi-hilton-garden-inn-guanacaste-airport/,Hilton,High,High,existing_exact_match,official_property_id,recCMrqkQWiBJTpcv
ind_hilton_cr_lirrahx,LIRRAHX,Hampton by Hilton Guanacaste Airport,Hampton by Hilton,Hilton,Liberia,,Costa Rica,Ruta 21 frente  Condominio Solarium,https://www.hilton.com/en/hotels/lirrahx-hampton-guanacaste-airport/,Hilton,High,High,existing_exact_match,official_property_id,recCkS6CyW5c9iEqg
ind_hilton_co_bogushx,BOGUSHX,Hampton by Hilton Bogotá - Usaquén,Hampton by Hilton,Hilton,Bogota,,Colombia,Carrera 7 no. 118-30,https://www.hilton.com/en/hotels/bogushx-hampton-bogota-usaquen/,Hilton,High,High,existing_exact_match,official_property_id,recH4KyCB2pHXG7fw
ind_hilton_co_bogbchh,BOGBCHH,Hilton Bogota,Hilton Hotels & Resorts,Hilton,Bogota,,Colombia,Carrera 7 No. 72-41,https://www.hilton.com/en/hotels/bogbchh-hilton-bogota/,Hilton,High,High,existing_exact_match,official_property_id,recrtWVGPtcMKPxJi
