identity_key,official_property_id,property_name,brand,parent_company,city,state_region,country,address,official_property_url,source_family,source_confidence,identity_confidence,classification,match_method,census_record_id
ind_preferred_mx_304897,304897,Hotel & Spa Mansion Solis by HOTSSON,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Morelia,Michoacán,Mexico,,https://preferredhotels.com/hotels/mexico/hotel-spa-mansion-solis-hotsson,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_5861,5861,Grand Velas Riviera Nayarit,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Nuevo Vallarta,Nayarit,Mexico,,https://preferredhotels.com/hotels/mexico/grand-velas-riviera-nayarit,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_411657,411657,Galeria Plaza Monterrey,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Monterrey,Nuevo León,Mexico,,https://preferredhotels.com/hotels/mexico/galeria-plaza-monterrey,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1159,1159,Las Brisas Huatulco,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Huatulco,Oaxaca,Mexico,,https://preferredhotels.com/hotels/mexico/las-brisas-huatulco,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1262,1262,Hacienda Jurica by Brisas,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Queretaro,Querétaro,Mexico,,https://preferredhotels.com/hotels/mexico/hacienda-jurica-brisas,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_883,883,HS HOTSSON Hotel Queretaro,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Queretaro,Querétaro,Mexico,,https://preferredhotels.com/hotels/mexico/hs-hotsson-hotel-queretaro,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_7076,7076,ATELIER Playa Mujeres,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/atelier-playa-mujeres,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_312464,312464,Garza Blanca Resort & Spa Cancun a Tafer Resort,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/garza-blanca-resort-spa-cancun-tafer-resort,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_414338,414338,Generations Riviera Maya,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/generations-riviera-maya,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1391,1391,Grand Fiesta Americana Coral Beach Cancun All Inclusive Spa Resort,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/grand-fiesta-americana-coral-beach-cancun-all-inclusive-spa-resort,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_5866,5866,Grand Velas Riviera Maya,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/grand-velas-riviera-maya,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_11081,11081,Haven Riviera Cancun,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/haven-riviera-cancun,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_413944,413944,Hotel Mousai Cancun - A Tafer Resort,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/hotel-mousai-cancun-tafer-resort,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_311221,311221,Hotel Xcaret Arte,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/hotel-xcaret-arte,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_966,966,Hotel Xcaret Mexico,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/hotel-xcaret-mexico,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1350,1350,Live Aqua Cancun All Inclusive Adults Only,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/live-aqua-cancun-all-inclusive-adults-only,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1445,1445,NIZUC Resort & Spa,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cancun,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/nizuc-resort-spa,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_414337,414337,Palafitos Overwater Bungalows,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,Quintana Roo,Mexico,,https://preferredhotels.com/hotels/mexico/palafitos-overwater-bungalows,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_1115,1115,Galeria Plaza Veracruz,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Veracruz Boca del Rio,Veracruz,Mexico,,https://preferredhotels.com/hotels/mexico/galeria-plaza-veracruz,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_414886,414886,Las Brisas Merida,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Merida,,Mexico,,https://preferredhotels.com/hotels/mexico/las-brisas-merida,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_414974,414974,El Santuario Resort & Spa,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Valle del Bravo,,Mexico,,https://preferredhotels.com/hotels/mexico/el-santuario-resort-spa,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_415069,415069,BON Hotel at VidantaWorld Nuevo Nayarit,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Nuevo Vallarta,,Mexico,,https://preferredhotels.com/hotels/mexico/bon-hotel-vidantaworld-nuevo-nayarit,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_415071,415071,Jungala Hotel at VidantaWorld Riviera Maya,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Playa del Carmen,,Mexico,,https://preferredhotels.com/hotels/mexico/jungala-hotel-vidantaworld-riviera-maya,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_417067,417067,Nobu Hotel Los Cabos,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cabo San Lucas,,Mexico,,https://preferredhotels.com/hotels/mexico/nobu-hotel-los-cabos,Preferred,High,High,new_property_candidate,,
ind_preferred_co_1448,1448,93 Luxury Suites & Residences,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Bogota,,Colombia,,https://preferredhotels.com/hotels/colombia/93-luxury-suites-residences,Preferred,High,High,new_property_candidate,,
ind_preferred_co_1453,1453,EK Hotel,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Bogota,,Colombia,,https://preferredhotels.com/hotels/colombia/ek-hotel,Preferred,High,High,new_property_candidate,,
ind_preferred_co_1479,1479,100 Luxury Suites,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Bogota,,Colombia,,https://preferredhotels.com/hotels/colombia/100-luxury-suites,Preferred,High,High,new_property_candidate,,
ind_preferred_co_307867,307867,Capellan de Getsemani,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cartagena de Indias,,Colombia,,https://preferredhotels.com/hotels/colombia/capellan-de-getsemani,Preferred,High,High,new_property_candidate,,
ind_preferred_co_413951,413951,Hotel Las Islas,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Cartagena,,Colombia,,https://preferredhotels.com/hotels/colombia/hotel-las-islas,Preferred,High,High,new_property_candidate,,
ind_preferred_co_414871,414871,Poblado Plaza Hotel,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Medellin,,Colombia,,https://preferredhotels.com/hotels/colombia/poblado-plaza-hotel,Preferred,High,High,new_property_candidate,,
ind_preferred_cr_6181,6181,Santarena Hotel,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Las Catalinas,,Costa Rica,,https://preferredhotels.com/hotels/costa-rica/santarena-hotel,Preferred,High,High,new_property_candidate,,
ind_preferred_cr_307264,307264,Arenas Del Mar,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Manuel Antonio,,Costa Rica,,https://preferredhotels.com/hotels/costa-rica/arenas-del-mar,Preferred,High,High,new_property_candidate,,
ind_preferred_cr_413753,413753,Corcovado Wilderness Lodge by SCP,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Bahia Drake,,Costa Rica,,https://preferredhotels.com/hotels/costa-rica/corcovado-wilderness-lodge-scp,Preferred,High,High,new_property_candidate,,
ind_preferred_cr_414958,414958,Cala Luna Boutique Hotel & Villas,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Tamarindo,,Costa Rica,,https://preferredhotels.com/hotels/costa-rica/cala-luna-boutique-hotel-villas,Preferred,High,High,new_property_candidate,,
ind_preferred_mx_415650,415650,Villa La Valencia Beach Resort & Spa Los Cabos,Preferred Hotels & Resorts,Preferred Hotels & Resorts,San Jose del Cabo,,Mexico,,https://preferredhotels.com/hotels/mexico/villa-la-valencia-beach-resort-spa-los-cabos,Preferred,High,High,new_property_candidate,,
ind_preferred_pa_414606,414606,Gamboa Rainforest Reserve,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Gamboa,,Panama,,https://preferredhotels.com/hotels/panama/gamboa-rainforest-reserve,Preferred,High,High,new_property_candidate,,
ind_preferred_pa_415117,415117,Dovle Branded Residences,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Ciudad de Panama,,Panama,,https://preferredhotels.com/hotels/panama/dovle-branded-residences,Preferred,High,High,new_property_candidate,,
ind_preferred_pa_415512,415512,Lucero Residences Golf & Wellness Resort,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Boquete,,Panama,,https://preferredhotels.com/hotels/panama/lucero-residences-golf-wellness-resort,Preferred,High,High,new_property_candidate,,
ind_preferred_do_413587,413587,Catalonia Santo Domingo,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Santo Domingo,,Dominican Republic,,https://preferredhotels.com/hotels/dominican-republic/catalonia-santo-domingo,Preferred,High,High,new_property_candidate,,
ind_preferred_do_413997,413997,Ocean El Faro,Preferred Hotels & Resorts,Preferred Hotels & Resorts,Punta Cana,,Dominican Republic,,https://preferredhotels.com/hotels/dominican-republic/ocean-el-faro,Preferred,High,High,new_property_candidate,,
